RSS_1,RSS_3,RSS_4,RSS_5,TxPower,xRegression,yRegression
67,84,77,71,-6,0.75,0.75
70,84,72,71,-6,0.75,0.75
70,84,76,64,-6,0.75,0.75
77,85,73,64,-6,0.75,0.75
70,81,76,71,-6,0.75,0.75
77,85,78,71,-6,0.75,0.75
77,85,77,68,-6,0.75,0.75
68,85,78,70,-6,0.75,0.75
77,85,78,70,-6,0.75,0.75
68,81,80,71,-6,0.75,0.75
68,81,80,65,-6,0.75,0.75
68,81,80,71,-6,0.75,0.75
68,81,72,71,-6,0.75,0.75
77,81,78,65,-6,0.75,0.75
70,81,72,65,-6,0.75,0.75
68,83,78,65,-6,0.75,0.75
78,83,78,64,-6,0.75,0.75
78,81,77,71,-6,0.75,0.75
68,81,77,64,-6,0.75,0.75
70,81,77,64,-6,0.75,0.75
70,86,78,65,-6,0.75,0.75
70,86,73,70,-6,0.75,0.75
68,81,73,71,-6,0.75,0.75
67,81,72,71,-6,0.75,0.75
70,81,78,65,-6,0.75,0.75
70,90,72,65,-6,0.75,0.75
69,82,78,65,-6,0.75,0.75
70,84,77,65,-6,0.75,0.75
70,84,72,65,-6,0.75,0.75
68,84,76,64,-6,0.75,0.75
70,81,77,71,-6,0.75,0.75
68,85,75,71,-6,0.75,0.75
68,92,72,71,-6,0.75,0.75
68,92,72,71,-6,0.75,0.75
68,80,78,65,-6,0.75,0.75
68,85,72,72,-6,0.75,0.75
68,85,76,72,-6,0.75,0.75
68,84,73,72,-6,0.75,0.75
77,84,80,65,-6,0.75,0.75
69,84,75,65,-6,0.75,0.75
77,81,77,65,-6,0.75,0.75
69,81,76,65,-6,0.75,0.75
68,81,76,65,-6,0.75,0.75
68,81,76,65,-6,0.75,0.75
68,82,77,71,-6,0.75,0.75
68,82,79,71,-6,0.75,0.75
68,80,76,71,-6,0.75,0.75
77,85,76,70,-6,0.75,0.75
67,80,73,70,-6,0.75,0.75
78,81,77,72,-6,0.75,0.75
68,81,73,64,-6,0.75,0.75
77,80,73,64,-6,0.75,0.75
77,85,73,64,-6,0.75,0.75
70,83,78,64,-6,0.75,0.75
68,83,73,64,-6,0.75,0.75
77,83,79,65,-6,0.75,0.75
77,80,79,64,-6,0.75,0.75
68,84,76,64,-6,0.75,0.75
69,80,76,64,-6,0.75,0.75
68,84,73,64,-6,0.75,0.75
68,81,73,64,-6,0.75,0.75
77,80,77,64,-6,0.75,0.75
69,81,79,64,-6,0.75,0.75
69,81,76,71,-6,0.75,0.75
70,81,72,65,-6,0.75,0.75
70,81,76,71,-6,0.75,0.75
69,82,79,71,-6,0.75,0.75
69,82,77,65,-6,0.75,0.75
70,82,77,65,-6,0.75,0.75
78,82,74,74,-6,0.75,0.75
68,84,73,64,-6,0.75,0.75
68,84,76,71,-6,0.75,0.75
65,84,76,64,-6,0.75,0.75
65,84,80,64,-6,0.75,0.75
67,84,78,64,-6,0.75,0.75
69,84,76,64,-6,0.75,0.75
68,84,73,74,-6,0.75,0.75
68,81,73,65,-6,0.75,0.75
68,84,76,70,-6,0.75,0.75
76,84,72,64,-6,0.75,0.75
69,85,72,71,-6,0.75,0.75
69,85,77,64,-6,0.75,0.75
69,85,73,64,-6,0.75,0.75
67,80,74,65,-6,0.75,0.75
70,84,77,64,-6,0.75,0.75
78,84,76,64,-6,0.75,0.75
69,84,72,64,-6,0.75,0.75
77,84,75,69,-6,0.75,0.75
78,86,71,69,-6,0.75,2.25
77,87,71,70,-6,0.75,2.25
77,87,69,74,-6,0.75,2.25
77,87,70,74,-6,0.75,2.25
77,87,71,74,-6,0.75,2.25
72,86,70,74,-6,0.75,2.25
77,91,71,74,-6,0.75,2.25
77,87,70,74,-6,0.75,2.25
71,88,68,74,-6,0.75,2.25
77,89,71,74,-6,0.75,2.25
80,87,71,74,-6,0.75,2.25
77,90,71,76,-6,0.75,2.25
71,87,71,70,-6,0.75,2.25
78,87,70,86,-6,0.75,2.25
72,87,70,76,-6,0.75,2.25
78,87,72,76,-6,0.75,2.25
78,87,69,70,-6,0.75,2.25
71,91,69,71,-6,0.75,2.25
71,91,72,71,-6,0.75,2.25
71,91,71,69,-6,0.75,2.25
79,89,69,71,-6,0.75,2.25
71,89,72,71,-6,0.75,2.25
79,89,69,72,-6,0.75,2.25
71,89,68,72,-6,0.75,2.25
78,89,69,76,-6,0.75,2.25
78,89,69,76,-6,0.75,2.25
78,87,71,76,-6,0.75,2.25
78,87,71,85,-6,0.75,2.25
78,91,71,70,-6,0.75,2.25
77,88,70,81,-6,0.75,2.25
77,87,70,70,-6,0.75,2.25
71,89,71,85,-6,0.75,2.25
71,88,69,73,-6,0.75,2.25
71,88,69,73,-6,0.75,2.25
71,88,70,72,-6,0.75,2.25
71,88,70,70,-6,0.75,2.25
71,91,71,71,-6,0.75,2.25
71,91,70,74,-6,0.75,2.25
71,91,69,74,-6,0.75,2.25
71,91,71,70,-6,0.75,2.25
78,88,70,71,-6,0.75,2.25
78,90,69,74,-6,0.75,2.25
71,90,69,76,-6,0.75,2.25
71,88,72,82,-6,0.75,2.25
77,88,70,82,-6,0.75,2.25
77,88,69,80,-6,0.75,2.25
79,87,69,80,-6,0.75,2.25
79,87,69,71,-6,0.75,2.25
79,87,68,83,-6,0.75,2.25
77,87,69,74,-6,0.75,2.25
77,90,71,74,-6,0.75,2.25
77,90,71,74,-6,0.75,2.25
77,90,72,70,-6,0.75,2.25
78,89,70,86,-6,0.75,2.25
78,89,70,86,-6,0.75,2.25
78,87,71,85,-6,0.75,2.25
71,87,69,85,-6,0.75,2.25
77,88,68,85,-6,0.75,2.25
71,89,68,84,-6,0.75,2.25
71,88,70,85,-6,0.75,2.25
77,88,70,74,-6,0.75,2.25
77,88,69,76,-6,0.75,2.25
71,88,71,74,-6,0.75,2.25
71,88,71,74,-6,0.75,2.25
77,88,69,74,-6,0.75,2.25
71,88,68,83,-6,0.75,2.25
71,88,68,83,-6,0.75,2.25
71,88,71,70,-6,0.75,2.25
77,88,71,81,-6,0.75,2.25
77,88,71,77,-6,0.75,2.25
71,88,71,77,-6,0.75,2.25
79,87,69,80,-6,0.75,2.25
78,87,70,74,-6,0.75,2.25
78,86,70,76,-6,0.75,2.25
77,86,71,76,-6,0.75,2.25
77,86,70,71,-6,0.75,2.25
71,86,71,71,-6,0.75,2.25
79,86,69,83,-6,0.75,2.25
72,86,70,85,-6,0.75,2.25
78,86,71,71,-6,0.75,2.25
78,91,71,71,-6,0.75,2.25
79,87,70,71,-6,0.75,2.25
71,87,70,83,-6,0.75,2.25
79,87,70,82,-6,0.75,2.25
71,86,71,82,-6,0.75,2.25
77,86,70,70,-6,0.75,2.25
71,87,68,74,-6,0.75,2.25
71,90,70,81,-6,0.75,2.25
71,90,69,74,-6,0.75,2.25
78,90,71,74,-6,0.75,2.25
79,90,71,82,-6,0.75,2.25
77,90,71,74,-6,0.75,2.25
77,88,68,74,-6,0.75,2.25
77,88,71,74,-6,0.75,2.25
77,88,70,71,-6,0.75,2.25
77,88,70,76,-6,0.75,2.25
77,91,70,76,-6,0.75,2.25
77,91,71,71,-6,0.75,2.25
77,91,71,72,-6,0.75,2.25
79,90,71,82,-6,0.75,2.25
79,90,69,75,-6,0.75,2.25
79,87,70,82,-6,0.75,2.25
79,87,70,82,-6,0.75,2.25
79,89,70,80,-6,0.75,2.25
71,89,70,74,-6,0.75,2.25
78,89,69,71,-6,0.75,2.25
71,89,69,71,-6,0.75,2.25
71,89,68,72,-6,0.75,2.25
71,89,68,81,-6,0.75,2.25
71,89,68,81,-6,0.75,2.25
71,89,71,86,-6,0.75,2.25
77,89,71,70,-6,0.75,2.25
79,89,71,70,-6,0.75,2.25
79,89,71,70,-6,0.75,2.25
77,89,69,70,-6,0.75,2.25
78,88,71,70,-6,0.75,2.25
71,88,68,76,-6,0.75,2.25
71,88,68,76,-6,0.75,2.25
79,89,68,70,-6,0.75,2.25
77,89,70,70,-6,0.75,2.25
77,89,72,70,-6,0.75,2.25
75,87,70,84,-6,0.75,3.75
74,87,71,73,-6,0.75,3.75
74,87,71,80,-6,0.75,3.75
76,79,71,76,-6,0.75,3.75
74,79,71,80,-6,0.75,3.75
76,79,72,80,-6,0.75,3.75
76,84,70,74,-6,0.75,3.75
77,84,70,74,-6,0.75,3.75
76,80,71,74,-6,0.75,3.75
77,84,71,80,-6,0.75,3.75
74,85,73,79,-6,0.75,3.75
76,80,70,79,-6,0.75,3.75
77,80,72,76,-6,0.75,3.75
75,80,74,76,-6,0.75,3.75
76,80,73,76,-6,0.75,3.75
77,80,73,80,-6,0.75,3.75
77,87,73,79,-6,0.75,3.75
77,80,73,75,-6,0.75,3.75
77,80,70,75,-6,0.75,3.75
76,80,73,75,-6,0.75,3.75
76,80,70,75,-6,0.75,3.75
76,87,72,75,-6,0.75,3.75
77,85,71,79,-6,0.75,3.75
76,85,71,79,-6,0.75,3.75
77,85,70,75,-6,0.75,3.75
75,85,70,75,-6,0.75,3.75
77,85,70,75,-6,0.75,3.75
77,85,70,75,-6,0.75,3.75
75,85,70,75,-6,0.75,3.75
79,87,73,75,-6,0.75,3.75
76,80,70,74,-6,0.75,3.75
75,80,70,74,-6,0.75,3.75
76,85,71,74,-6,0.75,3.75
75,88,72,75,-6,0.75,3.75
75,88,73,75,-6,0.75,3.75
77,86,71,75,-6,0.75,3.75
77,86,71,75,-6,0.75,3.75
77,85,71,80,-6,0.75,3.75
76,79,73,80,-6,0.75,3.75
78,79,73,77,-6,0.75,3.75
79,79,72,81,-6,0.75,3.75
75,79,73,75,-6,0.75,3.75
78,79,73,74,-6,0.75,3.75
75,79,70,76,-6,0.75,3.75
76,79,70,74,-6,0.75,3.75
79,79,73,74,-6,0.75,3.75
79,84,72,75,-6,0.75,3.75
75,84,73,75,-6,0.75,3.75
75,84,71,75,-6,0.75,3.75
75,86,71,75,-6,0.75,3.75
75,86,71,83,-6,0.75,3.75
75,86,71,83,-6,0.75,3.75
76,86,72,83,-6,0.75,3.75
78,80,72,75,-6,0.75,3.75
74,80,73,83,-6,0.75,3.75
75,80,72,73,-6,0.75,3.75
77,86,72,75,-6,0.75,3.75
77,84,72,84,-6,0.75,3.75
75,81,72,75,-6,0.75,3.75
78,80,72,75,-6,0.75,3.75
76,86,73,75,-6,0.75,3.75
75,85,73,75,-6,0.75,3.75
75,85,73,74,-6,0.75,3.75
78,85,72,74,-6,0.75,3.75
76,81,70,76,-6,0.75,3.75
76,85,71,76,-6,0.75,3.75
77,85,71,76,-6,0.75,3.75
75,85,70,76,-6,0.75,3.75
78,85,70,76,-6,0.75,3.75
75,85,70,73,-6,0.75,3.75
77,85,70,73,-6,0.75,3.75
77,85,71,79,-6,0.75,3.75
77,80,71,79,-6,0.75,3.75
77,86,73,74,-6,0.75,3.75
78,86,73,76,-6,0.75,3.75
75,84,73,73,-6,0.75,3.75
76,84,70,73,-6,0.75,3.75
74,84,71,73,-6,0.75,3.75
78,84,71,74,-6,0.75,3.75
78,80,73,78,-6,0.75,3.75
77,84,71,73,-6,0.75,3.75
77,84,71,82,-6,0.75,3.75
77,80,70,82,-6,0.75,3.75
77,85,71,82,-6,0.75,3.75
77,85,72,74,-6,0.75,3.75
77,80,71,73,-6,0.75,3.75
74,80,72,82,-6,0.75,3.75
77,80,71,82,-6,0.75,3.75
76,80,71,74,-6,0.75,3.75
77,87,72,83,-6,0.75,3.75
77,87,71,74,-6,0.75,3.75
78,80,71,74,-6,0.75,3.75
77,85,72,74,-6,0.75,3.75
77,85,72,74,-6,0.75,3.75
77,84,73,74,-6,0.75,3.75
78,84,73,73,-6,0.75,3.75
78,84,70,73,-6,0.75,3.75
77,84,70,79,-6,0.75,3.75
77,85,74,79,-6,0.75,3.75
76,86,71,74,-6,0.75,3.75
77,86,71,75,-6,0.75,3.75
77,86,71,83,-6,0.75,3.75
76,86,73,75,-6,0.75,3.75
77,84,70,74,-6,0.75,3.75
74,84,72,74,-6,0.75,3.75
74,84,71,73,-6,0.75,3.75
77,87,72,73,-6,0.75,3.75
77,87,70,73,-6,0.75,3.75
77,87,73,84,-6,0.75,3.75
78,87,73,84,-6,0.75,3.75
78,87,71,81,-6,0.75,3.75
78,85,71,81,-6,0.75,3.75
75,80,71,81,-6,0.75,3.75
76,85,73,73,-6,0.75,3.75
77,87,70,73,-6,0.75,3.75
75,85,72,76,-6,0.75,3.75
78,85,72,76,-6,0.75,3.75
78,85,72,74,-6,0.75,3.75
78,85,69,75,-6,0.75,3.75
76,80,70,75,-6,0.75,3.75
78,79,72,75,-6,0.75,3.75
79,80,71,73,-6,0.75,3.75
81,80,69,75,-6,0.75,3.75
75,87,69,75,-6,0.75,3.75
84,81,89,70,-6,2.25,3.75
83,81,86,70,-6,2.25,3.75
81,76,86,76,-6,2.25,3.75
83,76,86,70,-6,2.25,3.75
82,75,76,70,-6,2.25,3.75
81,75,84,70,-6,2.25,3.75
81,80,83,70,-6,2.25,3.75
81,81,83,70,-6,2.25,3.75
81,80,85,70,-6,2.25,3.75
81,81,75,70,-6,2.25,3.75
86,79,85,70,-6,2.25,3.75
84,75,85,70,-6,2.25,3.75
84,75,83,70,-6,2.25,3.75
83,75,83,70,-6,2.25,3.75
84,76,85,70,-6,2.25,3.75
84,80,84,70,-6,2.25,3.75
84,80,76,70,-6,2.25,3.75
84,80,76,70,-6,2.25,3.75
84,80,84,74,-6,2.25,3.75
83,80,84,74,-6,2.25,3.75
83,80,76,70,-6,2.25,3.75
83,80,76,70,-6,2.25,3.75
87,81,76,74,-6,2.25,3.75
87,81,74,70,-6,2.25,3.75
83,81,84,70,-6,2.25,3.75
83,75,75,70,-6,2.25,3.75
84,80,82,70,-6,2.25,3.75
83,82,77,75,-6,2.25,3.75
84,80,83,70,-6,2.25,3.75
81,81,83,70,-6,2.25,3.75
83,81,83,70,-6,2.25,3.75
83,76,84,70,-6,2.25,3.75
84,75,76,70,-6,2.25,3.75
84,81,76,70,-6,2.25,3.75
83,80,83,74,-6,2.25,3.75
83,80,76,74,-6,2.25,3.75
83,80,76,70,-6,2.25,3.75
85,81,85,70,-6,2.25,3.75
84,80,86,70,-6,2.25,3.75
81,80,85,70,-6,2.25,3.75
87,80,86,70,-6,2.25,3.75
83,81,84,76,-6,2.25,3.75
81,81,76,74,-6,2.25,3.75
81,80,86,74,-6,2.25,3.75
81,76,87,70,-6,2.25,3.75
83,76,86,70,-6,2.25,3.75
82,76,76,69,-6,2.25,3.75
81,76,85,70,-6,2.25,3.75
82,76,77,75,-6,2.25,3.75
82,76,83,70,-6,2.25,3.75
83,76,76,75,-6,2.25,3.75
83,75,85,70,-6,2.25,3.75
84,76,76,70,-6,2.25,3.75
84,76,76,70,-6,2.25,3.75
83,76,77,70,-6,2.25,3.75
84,81,77,70,-6,2.25,3.75
84,81,75,70,-6,2.25,3.75
84,81,75,70,-6,2.25,3.75
84,81,75,70,-6,2.25,3.75
84,81,75,70,-6,2.25,3.75
84,81,75,70,-6,2.25,3.75
84,81,75,70,-6,2.25,3.75
84,81,85,70,-6,2.25,3.75
82,81,85,70,-6,2.25,3.75
82,80,75,75,-6,2.25,3.75
85,80,86,75,-6,2.25,3.75
85,82,86,75,-6,2.25,3.75
85,82,86,70,-6,2.25,3.75
85,82,86,70,-6,2.25,3.75
80,82,86,70,-6,2.25,3.75
84,81,85,75,-6,2.25,3.75
81,80,87,74,-6,2.25,3.75
81,80,86,74,-6,2.25,3.75
84,80,75,70,-6,2.25,3.75
84,80,84,70,-6,2.25,3.75
85,80,88,70,-6,2.25,3.75
85,81,88,70,-6,2.25,3.75
85,81,78,70,-6,2.25,3.75
82,76,87,70,-6,2.25,3.75
82,80,89,70,-6,2.25,3.75
81,75,89,70,-6,2.25,3.75
81,76,75,70,-6,2.25,3.75
81,76,75,76,-6,2.25,3.75
81,80,76,69,-6,2.25,3.75
81,80,76,69,-6,2.25,3.75
81,80,86,69,-6,2.25,3.75
82,80,86,70,-6,2.25,3.75
82,81,76,70,-6,2.25,3.75
82,81,84,70,-6,2.25,3.75
82,81,86,76,-6,2.25,3.75
82,80,86,74,-6,2.25,3.75
82,80,76,74,-6,2.25,3.75
81,76,85,70,-6,2.25,3.75
80,76,85,76,-6,2.25,3.75
83,76,86,70,-6,2.25,3.75
85,76,84,70,-6,2.25,3.75
81,80,84,75,-6,2.25,3.75
81,76,86,75,-6,2.25,3.75
81,76,84,70,-6,2.25,3.75
81,76,85,74,-6,2.25,3.75
84,76,85,74,-6,2.25,3.75
81,76,87,74,-6,2.25,3.75
85,76,85,70,-6,2.25,3.75
81,76,88,70,-6,2.25,3.75
81,80,88,70,-6,2.25,3.75
83,81,84,70,-6,2.25,3.75
83,80,84,70,-6,2.25,3.75
84,80,86,70,-6,2.25,3.75
84,81,84,74,-6,2.25,3.75
84,76,86,70,-6,2.25,3.75
81,81,85,70,-6,2.25,3.75
84,81,85,70,-6,2.25,3.75
82,76,88,70,-6,2.25,3.75
82,76,85,70,-6,2.25,3.75
85,80,83,70,-6,2.25,3.75
83,81,83,75,-6,2.25,3.75
82,80,83,70,-6,2.25,3.75
83,81,75,70,-6,2.25,3.75
84,81,75,75,-6,2.25,3.75
85,79,87,75,-6,2.25,3.75
82,79,86,70,-6,2.25,3.75
84,79,83,70,-6,2.25,3.75
82,79,77,70,-6,2.25,3.75
87,76,77,70,-6,2.25,3.75
85,84,73,76,-6,2.25,2.25
80,84,73,78,-6,2.25,2.25
84,86,80,78,-6,2.25,2.25
86,86,73,78,-6,2.25,2.25
81,83,78,69,-6,2.25,2.25
83,86,78,76,-6,2.25,2.25
83,86,78,81,-6,2.25,2.25
82,87,73,81,-6,2.25,2.25
82,87,73,69,-6,2.25,2.25
82,78,73,70,-6,2.25,2.25
83,78,79,70,-6,2.25,2.25
83,85,72,70,-6,2.25,2.25
83,84,73,70,-6,2.25,2.25
81,84,81,81,-6,2.25,2.25
82,84,80,81,-6,2.25,2.25
84,83,80,76,-6,2.25,2.25
85,86,75,77,-6,2.25,2.25
85,86,80,78,-6,2.25,2.25
84,86,80,78,-6,2.25,2.25
87,78,74,82,-6,2.25,2.25
80,78,74,82,-6,2.25,2.25
81,87,74,82,-6,2.25,2.25
84,78,80,76,-6,2.25,2.25
83,85,80,76,-6,2.25,2.25
82,85,79,70,-6,2.25,2.25
82,85,79,70,-6,2.25,2.25
82,87,82,70,-6,2.25,2.25
80,84,82,70,-6,2.25,2.25
80,78,73,77,-6,2.25,2.25
84,78,81,77,-6,2.25,2.25
84,86,81,77,-6,2.25,2.25
84,86,79,81,-6,2.25,2.25
83,78,79,78,-6,2.25,2.25
81,85,80,78,-6,2.25,2.25
83,88,80,78,-6,2.25,2.25
84,88,80,81,-6,2.25,2.25
80,77,73,70,-6,2.25,2.25
85,86,79,81,-6,2.25,2.25
84,85,79,70,-6,2.25,2.25
83,78,74,82,-6,2.25,2.25
84,88,79,70,-6,2.25,2.25
83,85,74,70,-6,2.25,2.25
83,78,74,70,-6,2.25,2.25
80,78,79,81,-6,2.25,2.25
81,78,79,81,-6,2.25,2.25
81,85,79,81,-6,2.25,2.25
82,85,79,77,-6,2.25,2.25
82,85,78,69,-6,2.25,2.25
86,78,78,70,-6,2.25,2.25
86,78,78,81,-6,2.25,2.25
85,78,80,77,-6,2.25,2.25
84,85,80,77,-6,2.25,2.25
84,87,79,77,-6,2.25,2.25
84,85,78,77,-6,2.25,2.25
80,78,79,75,-6,2.25,2.25
83,78,79,75,-6,2.25,2.25
86,85,79,75,-6,2.25,2.25
81,85,79,78,-6,2.25,2.25
83,86,82,78,-6,2.25,2.25
81,77,82,78,-6,2.25,2.25
81,77,79,78,-6,2.25,2.25
84,88,79,69,-6,2.25,2.25
85,78,78,78,-6,2.25,2.25
81,78,79,81,-6,2.25,2.25
83,86,79,76,-6,2.25,2.25
81,84,79,76,-6,2.25,2.25
83,87,79,78,-6,2.25,2.25
82,87,78,81,-6,2.25,2.25
81,87,81,81,-6,2.25,2.25
85,78,81,81,-6,2.25,2.25
84,78,73,81,-6,2.25,2.25
80,78,80,77,-6,2.25,2.25
85,85,78,77,-6,2.25,2.25
85,78,79,77,-6,2.25,2.25
81,85,73,77,-6,2.25,2.25
82,85,79,76,-6,2.25,2.25
85,77,74,75,-6,2.25,2.25
80,77,79,78,-6,2.25,2.25
85,77,80,78,-6,2.25,2.25
82,78,79,79,-6,2.25,2.25
82,87,79,76,-6,2.25,2.25
82,84,79,76,-6,2.25,2.25
82,87,74,70,-6,2.25,2.25
84,78,80,70,-6,2.25,2.25
85,78,80,81,-6,2.25,2.25
85,78,79,81,-6,2.25,2.25
85,78,80,69,-6,2.25,2.25
83,78,81,78,-6,2.25,2.25
82,77,73,78,-6,2.25,2.25
84,77,73,81,-6,2.25,2.25
84,78,78,69,-6,2.25,2.25
84,86,78,69,-6,2.25,2.25
84,86,81,69,-6,2.25,2.25
81,86,80,70,-6,2.25,2.25
81,86,80,70,-6,2.25,2.25
81,79,81,70,-6,2.25,2.25
81,87,73,70,-6,2.25,2.25
80,86,73,70,-6,2.25,2.25
85,85,80,69,-6,2.25,2.25
84,85,75,82,-6,2.25,2.25
80,85,79,69,-6,2.25,2.25
83,85,82,76,-6,2.25,2.25
83,85,82,76,-6,2.25,2.25
81,85,81,81,-6,2.25,2.25
81,78,79,69,-6,2.25,2.25
82,78,78,69,-6,2.25,2.25
82,79,78,81,-6,2.25,2.25
82,78,82,81,-6,2.25,2.25
81,78,82,76,-6,2.25,2.25
81,78,79,70,-6,2.25,2.25
81,78,80,69,-6,2.25,2.25
85,78,79,69,-6,2.25,2.25
81,86,73,81,-6,2.25,2.25
83,85,73,81,-6,2.25,2.25
85,85,73,69,-6,2.25,2.25
85,85,79,69,-6,2.25,2.25
81,86,80,76,-6,2.25,2.25
80,86,81,78,-6,2.25,2.25
82,86,82,69,-6,2.25,2.25
82,86,73,78,-6,2.25,2.25
85,79,76,81,-6,2.25,0.75
86,79,76,81,-6,2.25,0.75
77,79,71,79,-6,2.25,0.75
72,79,71,79,-6,2.25,0.75
71,86,75,73,-6,2.25,0.75
77,86,75,73,-6,2.25,0.75
77,86,77,73,-6,2.25,0.75
77,86,75,73,-6,2.25,0.75
71,86,75,73,-6,2.25,0.75
72,86,75,81,-6,2.25,0.75
76,87,76,77,-6,2.25,0.75
77,87,75,73,-6,2.25,0.75
77,87,72,82,-6,2.25,0.75
77,85,72,82,-6,2.25,0.75
77,85,75,81,-6,2.25,0.75
71,85,72,76,-6,2.25,0.75
71,77,76,76,-6,2.25,0.75
71,77,76,82,-6,2.25,0.75
76,77,70,82,-6,2.25,0.75
72,79,74,73,-6,2.25,0.75
71,79,76,73,-6,2.25,0.75
76,88,75,76,-6,2.25,0.75
76,88,71,85,-6,2.25,0.75
76,78,74,85,-6,2.25,0.75
86,78,75,73,-6,2.25,0.75
76,78,75,80,-6,2.25,0.75
76,78,70,80,-6,2.25,0.75
85,78,75,80,-6,2.25,0.75
76,78,70,85,-6,2.25,0.75
77,78,70,85,-6,2.25,0.75
77,78,70,73,-6,2.25,0.75
71,86,75,82,-6,2.25,0.75
71,86,75,72,-6,2.25,0.75
71,86,75,72,-6,2.25,0.75
76,85,70,73,-6,2.25,0.75
85,85,75,76,-6,2.25,0.75
76,85,75,77,-6,2.25,0.75
71,84,75,77,-6,2.25,0.75
77,84,72,80,-6,2.25,0.75
76,84,74,80,-6,2.25,0.75
84,84,75,76,-6,2.25,0.75
71,84,75,73,-6,2.25,0.75
71,78,74,82,-6,2.25,0.75
75,78,74,83,-6,2.25,0.75
75,78,74,79,-6,2.25,0.75
82,84,74,72,-6,2.25,0.75
71,77,71,82,-6,2.25,0.75
85,86,71,79,-6,2.25,0.75
77,86,75,80,-6,2.25,0.75
77,86,76,79,-6,2.25,0.75
77,87,76,80,-6,2.25,0.75
71,86,76,80,-6,2.25,0.75
71,84,72,83,-6,2.25,0.75
71,84,75,72,-6,2.25,0.75
71,87,73,73,-6,2.25,0.75
71,89,75,73,-6,2.25,0.75
71,78,74,79,-6,2.25,0.75
71,88,74,79,-6,2.25,0.75
71,77,76,82,-6,2.25,0.75
85,77,74,80,-6,2.25,0.75
71,77,70,77,-6,2.25,0.75
85,77,70,72,-6,2.25,0.75
71,77,70,83,-6,2.25,0.75
71,85,76,72,-6,2.25,0.75
