RSS_1,RSS_3,RSS_4,RSS_5,TxPower,xRegression,yRegression
80,85,84,68,-10,0.75,0.75
76,85,84,68,-10,0.75,0.75
76,84,82,68,-10,0.75,0.75
80,84,82,68,-10,0.75,0.75
80,84,84,68,-10,0.75,0.75
80,84,84,71,-10,0.75,0.75
80,85,82,71,-10,0.75,0.75
79,85,82,73,-10,0.75,0.75
79,84,83,71,-10,0.75,0.75
76,84,91,68,-10,0.75,0.75
76,85,91,68,-10,0.75,0.75
76,84,84,71,-10,0.75,0.75
80,84,83,70,-10,0.75,0.75
79,85,83,71,-10,0.75,0.75
76,85,83,71,-10,0.75,0.75
76,84,83,71,-10,0.75,0.75
79,84,83,71,-10,0.75,0.75
79,85,83,68,-10,0.75,0.75
79,85,83,68,-10,0.75,0.75
76,85,90,68,-10,0.75,0.75
79,85,90,67,-10,0.75,0.75
76,84,84,71,-10,0.75,0.75
76,84,84,68,-10,0.75,0.75
80,84,84,71,-10,0.75,0.75
80,84,82,71,-10,0.75,0.75
80,84,82,71,-10,0.75,0.75
79,85,82,71,-10,0.75,0.75
80,86,91,68,-10,0.75,0.75
77,84,90,68,-10,0.75,0.75
76,83,90,68,-10,0.75,0.75
78,83,90,68,-10,0.75,0.75
78,85,82,68,-10,0.75,0.75
78,85,82,68,-10,0.75,0.75
78,83,82,68,-10,0.75,0.75
78,83,83,71,-10,0.75,0.75
79,85,84,71,-10,0.75,0.75
80,84,84,71,-10,0.75,0.75
80,83,84,68,-10,0.75,0.75
75,83,84,68,-10,0.75,0.75
77,84,84,68,-10,0.75,0.75
76,84,84,71,-10,0.75,0.75
81,84,84,71,-10,0.75,0.75
76,84,83,68,-10,0.75,0.75
76,84,83,68,-10,0.75,0.75
76,84,83,68,-10,0.75,0.75
76,86,83,68,-10,0.75,0.75
80,85,84,68,-10,0.75,0.75
76,86,84,68,-10,0.75,0.75
76,84,84,68,-10,0.75,0.75
76,85,84,71,-10,0.75,0.75
81,85,84,68,-10,0.75,0.75
76,84,82,68,-10,0.75,0.75
81,85,82,68,-10,0.75,0.75
81,85,83,68,-10,0.75,0.75
81,84,83,71,-10,0.75,0.75
80,86,92,71,-10,0.75,0.75
80,84,84,71,-10,0.75,0.75
80,84,84,71,-10,0.75,0.75
76,84,84,68,-10,0.75,0.75
81,84,83,68,-10,0.75,0.75
81,85,82,68,-10,0.75,0.75
81,84,83,68,-10,0.75,0.75
81,84,83,68,-10,0.75,0.75
76,85,83,71,-10,0.75,0.75
76,84,83,68,-10,0.75,0.75
76,84,83,68,-10,0.75,0.75
76,84,81,68,-10,0.75,0.75
76,84,90,68,-10,0.75,0.75
76,84,83,71,-10,0.75,0.75
76,84,82,71,-10,0.75,0.75
80,83,82,68,-10,0.75,0.75
76,84,82,68,-10,0.75,0.75
76,84,83,71,-10,0.75,0.75
80,84,83,68,-10,0.75,0.75
80,84,82,71,-10,0.75,0.75
76,84,82,68,-10,0.75,0.75
81,85,83,71,-10,0.75,0.75
76,85,83,71,-10,0.75,0.75
81,84,83,71,-10,0.75,0.75
81,84,83,68,-10,0.75,0.75
76,84,83,67,-10,0.75,0.75
79,84,82,68,-10,0.75,0.75
78,85,82,68,-10,0.75,0.75
79,85,82,68,-10,0.75,0.75
76,85,81,68,-10,0.75,0.75
79,85,81,68,-10,0.75,0.75
79,85,81,68,-10,0.75,0.75
79,83,84,71,-10,0.75,0.75
76,84,84,71,-10,0.75,0.75
76,84,83,71,-10,0.75,0.75
75,85,82,67,-10,0.75,0.75
76,85,83,67,-10,0.75,0.75
76,85,83,68,-10,0.75,0.75
76,85,83,71,-10,0.75,0.75
80,84,84,68,-10,0.75,0.75
80,84,82,68,-10,0.75,0.75
80,86,82,68,-10,0.75,0.75
75,86,82,68,-10,0.75,0.75
80,85,82,68,-10,0.75,0.75
75,84,84,71,-10,0.75,0.75
79,84,83,71,-10,0.75,0.75
79,84,84,68,-10,0.75,0.75
79,85,84,68,-10,0.75,0.75
76,85,84,71,-10,0.75,0.75
76,84,84,71,-10,0.75,0.75
75,85,83,71,-10,0.75,0.75
75,84,82,71,-10,0.75,0.75
76,84,82,71,-10,0.75,0.75
78,84,82,68,-10,0.75,0.75
76,84,81,68,-10,0.75,0.75
75,84,84,70,-10,0.75,0.75
75,83,84,68,-10,0.75,0.75
75,83,84,68,-10,0.75,0.75
79,85,84,68,-10,0.75,0.75
79,85,84,70,-10,0.75,0.75
79,85,84,70,-10,0.75,0.75
76,84,84,68,-10,0.75,0.75
79,84,84,69,-10,0.75,0.75
79,84,83,71,-10,0.75,0.75
79,84,83,68,-10,0.75,0.75
77,86,82,68,-10,0.75,0.75
78,84,82,68,-10,0.75,0.75
77,86,81,71,-10,0.75,0.75
76,86,83,68,-10,0.75,0.75
76,87,84,69,-10,0.75,0.75
76,85,84,71,-10,0.75,0.75
75,84,84,71,-10,0.75,0.75
79,85,84,71,-10,0.75,0.75
79,86,84,71,-10,0.75,0.75
76,86,84,68,-10,0.75,0.75
76,86,83,68,-10,0.75,0.75
85,77,80,85,-10,0.75,2.25
85,77,82,86,-10,0.75,2.25
83,77,82,80,-10,0.75,2.25
87,76,82,79,-10,0.75,2.25
84,77,82,80,-10,0.75,2.25
84,83,81,80,-10,0.75,2.25
86,78,80,79,-10,0.75,2.25
86,78,80,78,-10,0.75,2.25
83,78,82,79,-10,0.75,2.25
79,83,82,79,-10,0.75,2.25
86,83,82,79,-10,0.75,2.25
79,83,82,80,-10,0.75,2.25
84,83,81,79,-10,0.75,2.25
78,82,81,79,-10,0.75,2.25
83,77,81,79,-10,0.75,2.25
83,78,82,79,-10,0.75,2.25
82,82,82,78,-10,0.75,2.25
83,78,82,78,-10,0.75,2.25
83,78,82,79,-10,0.75,2.25
84,77,82,79,-10,0.75,2.25
84,78,82,80,-10,0.75,2.25
83,78,82,80,-10,0.75,2.25
79,78,83,79,-10,0.75,2.25
81,77,82,79,-10,0.75,2.25
80,83,82,79,-10,0.75,2.25
79,78,82,78,-10,0.75,2.25
85,83,82,78,-10,0.75,2.25
81,83,83,78,-10,0.75,2.25
79,83,81,85,-10,0.75,2.25
80,78,81,85,-10,0.75,2.25
80,83,82,86,-10,0.75,2.25
86,83,82,86,-10,0.75,2.25
79,77,82,86,-10,0.75,2.25
78,83,80,78,-10,0.75,2.25
80,83,80,78,-10,0.75,2.25
84,83,82,79,-10,0.75,2.25
81,83,82,86,-10,0.75,2.25
82,77,82,85,-10,0.75,2.25
79,77,82,79,-10,0.75,2.25
79,77,82,79,-10,0.75,2.25
79,77,82,79,-10,0.75,2.25
82,77,82,86,-10,0.75,2.25
82,77,82,79,-10,0.75,2.25
82,77,82,80,-10,0.75,2.25
82,77,82,79,-10,0.75,2.25
80,78,82,79,-10,0.75,2.25
80,77,80,79,-10,0.75,2.25
86,77,80,85,-10,0.75,2.25
81,77,82,85,-10,0.75,2.25
81,77,82,85,-10,0.75,2.25
86,83,82,85,-10,0.75,2.25
87,83,82,78,-10,0.75,2.25
80,84,82,85,-10,0.75,2.25
82,78,82,86,-10,0.75,2.25
80,78,82,79,-10,0.75,2.25
84,77,82,78,-10,0.75,2.25
84,83,82,86,-10,0.75,2.25
81,83,82,79,-10,0.75,2.25
81,79,81,78,-10,0.75,2.25
81,79,82,79,-10,0.75,2.25
85,78,82,85,-10,0.75,2.25
85,77,80,85,-10,0.75,2.25
80,83,81,79,-10,0.75,2.25
79,77,81,79,-10,0.75,2.25
80,77,81,79,-10,0.75,2.25
80,83,81,85,-10,0.75,2.25
81,83,81,85,-10,0.75,2.25
86,78,81,79,-10,0.75,2.25
85,78,80,85,-10,0.75,2.25
81,78,82,85,-10,0.75,2.25
81,78,82,85,-10,0.75,2.25
85,83,82,86,-10,0.75,2.25
87,78,82,86,-10,0.75,2.25
81,83,82,79,-10,0.75,2.25
80,83,82,79,-10,0.75,2.25
80,78,80,78,-10,0.75,2.25
90,78,81,79,-10,0.75,2.25
83,77,81,79,-10,0.75,2.25
84,78,81,79,-10,0.75,2.25
85,78,82,78,-10,0.75,2.25
85,78,82,78,-10,0.75,2.25
83,78,82,79,-10,0.75,2.25
84,78,83,79,-10,0.75,2.25
83,77,82,79,-10,0.75,2.25
86,83,82,79,-10,0.75,2.25
81,77,82,79,-10,0.75,2.25
81,77,82,85,-10,0.75,2.25
89,83,82,85,-10,0.75,2.25
89,83,82,79,-10,0.75,2.25
82,83,82,78,-10,0.75,2.25
83,83,82,78,-10,0.75,2.25
84,78,82,78,-10,0.75,2.25
84,78,82,78,-10,0.75,2.25
84,78,81,78,-10,0.75,2.25
84,84,82,78,-10,0.75,2.25
84,84,82,79,-10,0.75,2.25
84,77,82,79,-10,0.75,2.25
80,77,82,79,-10,0.75,2.25
83,84,82,78,-10,0.75,2.25
84,85,82,86,-10,0.75,2.25
79,78,82,85,-10,0.75,2.25
79,77,82,78,-10,0.75,2.25
80,84,82,79,-10,0.75,2.25
81,78,82,78,-10,0.75,2.25
84,78,82,78,-10,0.75,2.25
84,78,82,78,-10,0.75,2.25
84,78,83,78,-10,0.75,2.25
85,77,83,79,-10,0.75,2.25
85,77,83,79,-10,0.75,2.25
80,77,81,79,-10,0.75,2.25
83,78,81,79,-10,0.75,2.25
83,84,82,79,-10,0.75,2.25
81,84,82,79,-10,0.75,2.25
81,78,82,79,-10,0.75,2.25
87,84,82,86,-10,0.75,2.25
87,78,82,79,-10,0.75,2.25
83,78,82,79,-10,0.75,2.25
83,84,80,79,-10,0.75,2.25
80,84,80,79,-10,0.75,2.25
80,78,81,79,-10,0.75,2.25
80,78,82,79,-10,0.75,2.25
79,77,79,78,-10,0.75,2.25
79,84,82,78,-10,0.75,2.25
79,84,81,86,-10,0.75,2.25
85,77,81,86,-10,0.75,2.25
84,77,82,78,-10,0.75,2.25
85,77,82,78,-10,0.75,2.25
81,77,80,78,-10,0.75,2.25
85,78,80,87,-10,0.75,2.25
86,78,80,78,-10,0.75,2.25
82,77,82,78,-10,0.75,2.25
85,83,82,87,-10,0.75,2.25
83,84,80,78,-10,0.75,2.25
80,84,80,79,-10,0.75,2.25
80,84,80,78,-10,0.75,2.25
84,82,82,78,-10,0.75,2.25
88,78,82,78,-10,0.75,2.25
88,78,79,78,-10,0.75,2.25
81,78,81,79,-10,0.75,2.25
81,82,81,79,-10,0.75,2.25
80,82,81,79,-10,0.75,2.25
81,90,76,87,-10,0.75,3.75
81,90,72,87,-10,0.75,3.75
81,90,72,87,-10,0.75,3.75
81,90,72,79,-10,0.75,3.75
82,90,72,87,-10,0.75,3.75
82,90,72,87,-10,0.75,3.75
82,84,72,87,-10,0.75,3.75
82,85,75,78,-10,0.75,3.75
80,89,75,78,-10,0.75,3.75
80,89,75,78,-10,0.75,3.75
75,91,75,78,-10,0.75,3.75
78,89,75,78,-10,0.75,3.75
78,86,75,79,-10,0.75,3.75
79,86,72,79,-10,0.75,3.75
81,85,72,79,-10,0.75,3.75
81,85,76,79,-10,0.75,3.75
81,86,76,79,-10,0.75,3.75
81,86,76,86,-10,0.75,3.75
81,85,75,86,-10,0.75,3.75
81,85,75,86,-10,0.75,3.75
81,90,76,86,-10,0.75,3.75
81,90,75,79,-10,0.75,3.75
80,90,72,87,-10,0.75,3.75
76,88,72,86,-10,0.75,3.75
76,90,72,78,-10,0.75,3.75
80,88,72,78,-10,0.75,3.75
80,88,72,78,-10,0.75,3.75
80,88,72,79,-10,0.75,3.75
79,85,75,79,-10,0.75,3.75
77,84,75,79,-10,0.75,3.75
76,91,75,78,-10,0.75,3.75
76,84,75,78,-10,0.75,3.75
80,84,75,86,-10,0.75,3.75
80,84,76,79,-10,0.75,3.75
80,91,76,79,-10,0.75,3.75
76,85,76,78,-10,0.75,3.75
80,85,75,78,-10,0.75,3.75
77,85,72,78,-10,0.75,3.75
77,91,76,79,-10,0.75,3.75
80,91,72,86,-10,0.75,3.75
76,89,76,86,-10,0.75,3.75
81,85,76,86,-10,0.75,3.75
76,84,72,86,-10,0.75,3.75
83,84,72,86,-10,0.75,3.75
84,84,72,78,-10,0.75,3.75
84,84,72,87,-10,0.75,3.75
80,84,72,79,-10,0.75,3.75
81,85,72,79,-10,0.75,3.75
76,85,72,86,-10,0.75,3.75
76,85,75,86,-10,0.75,3.75
76,91,75,87,-10,0.75,3.75
76,91,75,87,-10,0.75,3.75
79,91,75,87,-10,0.75,3.75
80,91,75,86,-10,0.75,3.75
80,85,75,79,-10,0.75,3.75
80,85,75,85,-10,0.75,3.75
80,86,75,79,-10,0.75,3.75
83,90,75,79,-10,0.75,3.75
80,90,75,79,-10,0.75,3.75
80,90,72,79,-10,0.75,3.75
80,90,76,79,-10,0.75,3.75
83,84,72,79,-10,0.75,3.75
83,90,72,79,-10,0.75,3.75
83,90,72,79,-10,0.75,3.75
83,84,72,87,-10,0.75,3.75
82,84,72,87,-10,0.75,3.75
81,91,76,87,-10,0.75,3.75
76,89,75,78,-10,0.75,3.75
82,84,75,78,-10,0.75,3.75
82,84,75,78,-10,0.75,3.75
82,84,72,78,-10,0.75,3.75
82,90,72,78,-10,0.75,3.75
80,84,72,87,-10,0.75,3.75
80,90,72,78,-10,0.75,3.75
80,84,75,78,-10,0.75,3.75
83,91,75,87,-10,0.75,3.75
82,91,72,79,-10,0.75,3.75
80,85,75,79,-10,0.75,3.75
75,90,75,86,-10,0.75,3.75
80,89,72,86,-10,0.75,3.75
76,89,72,86,-10,0.75,3.75
82,89,72,87,-10,0.75,3.75
80,84,75,86,-10,0.75,3.75
80,84,75,86,-10,0.75,3.75
80,85,72,87,-10,0.75,3.75
76,85,72,87,-10,0.75,3.75
76,85,72,87,-10,0.75,3.75
80,85,75,87,-10,0.75,3.75
80,91,72,79,-10,0.75,3.75
80,91,75,79,-10,0.75,3.75
82,91,75,78,-10,0.75,3.75
82,91,75,79,-10,0.75,3.75
82,84,76,79,-10,0.75,3.75
81,84,76,87,-10,0.75,3.75
81,85,75,87,-10,0.75,3.75
83,90,72,86,-10,0.75,3.75
76,84,72,78,-10,0.75,3.75
80,92,75,78,-10,0.75,3.75
80,83,75,86,-10,0.75,3.75
80,83,75,86,-10,0.75,3.75
80,88,72,86,-10,0.75,3.75
80,84,72,86,-10,0.75,3.75
81,84,72,86,-10,0.75,3.75
81,87,72,86,-10,0.75,3.75
75,87,72,79,-10,0.75,3.75
79,87,75,79,-10,0.75,3.75
80,87,75,79,-10,0.75,3.75
80,85,76,78,-10,0.75,3.75
82,85,76,79,-10,0.75,3.75
76,84,72,79,-10,0.75,3.75
82,84,72,78,-10,0.75,3.75
82,83,72,78,-10,0.75,3.75
79,89,72,78,-10,0.75,3.75
80,83,75,78,-10,0.75,3.75
79,83,75,78,-10,0.75,3.75
79,83,75,78,-10,0.75,3.75
80,83,72,78,-10,0.75,3.75
81,89,76,78,-10,0.75,3.75
81,89,76,78,-10,0.75,3.75
78,89,76,78,-10,0.75,3.75
78,83,74,78,-10,0.75,3.75
79,83,74,79,-10,0.75,3.75
80,85,74,79,-10,0.75,3.75
81,84,72,78,-10,0.75,3.75
83,84,72,78,-10,0.75,3.75
75,93,75,78,-10,0.75,3.75
82,93,75,78,-10,0.75,3.75
83,93,72,87,-10,0.75,3.75
79,84,75,88,-10,0.75,3.75
79,84,75,88,-10,0.75,3.75
84,84,76,88,-10,0.75,3.75
84,84,76,88,-10,0.75,3.75
79,89,75,86,-10,0.75,3.75
75,85,72,87,-10,0.75,3.75
76,85,72,79,-10,0.75,3.75
74,85,72,79,-10,0.75,3.75
74,89,76,79,-10,0.75,3.75
74,89,75,79,-10,0.75,3.75
80,88,72,79,-10,0.75,3.75
82,84,75,87,-10,0.75,3.75
82,84,72,87,-10,0.75,3.75
81,88,72,87,-10,0.75,3.75
82,88,76,78,-10,0.75,3.75
81,88,75,78,-10,0.75,3.75
76,88,72,78,-10,0.75,3.75
76,84,72,78,-10,0.75,3.75
81,91,72,78,-10,0.75,3.75
81,84,72,78,-10,0.75,3.75
81,89,72,78,-10,0.75,3.75
83,84,72,87,-10,0.75,3.75
75,89,76,87,-10,0.75,3.75
75,88,76,87,-10,0.75,3.75
75,83,76,87,-10,0.75,3.75
81,83,72,87,-10,0.75,3.75
82,83,76,79,-10,0.75,3.75
82,89,76,87,-10,0.75,3.75
82,83,76,78,-10,0.75,3.75
82,83,75,78,-10,0.75,3.75
80,84,76,78,-10,0.75,3.75
81,90,76,78,-10,0.75,3.75
82,84,76,78,-10,0.75,3.75
76,84,76,78,-10,0.75,3.75
76,84,75,78,-10,0.75,3.75
79,85,72,78,-10,0.75,3.75
82,85,72,79,-10,0.75,3.75
81,91,72,79,-10,0.75,3.75
76,91,72,87,-10,0.75,3.75
75,84,72,87,-10,0.75,3.75
75,84,75,79,-10,0.75,3.75
82,84,75,87,-10,0.75,3.75
82,89,75,78,-10,0.75,3.75
81,84,76,78,-10,0.75,3.75
75,84,75,87,-10,0.75,3.75
77,86,75,78,-10,0.75,3.75
77,83,76,78,-10,0.75,3.75
84,83,76,78,-10,0.75,3.75
83,89,74,79,-10,0.75,3.75
83,83,76,80,-10,0.75,3.75
83,83,77,80,-10,0.75,3.75
83,83,77,81,-10,0.75,3.75
85,79,77,81,-10,0.75,3.75
81,78,76,86,-10,2.25,3.75
80,82,76,85,-10,2.25,3.75
80,78,76,90,-10,2.25,3.75
80,81,77,90,-10,2.25,3.75
79,81,77,90,-10,2.25,3.75
81,77,78,85,-10,2.25,3.75
80,81,77,85,-10,2.25,3.75
81,84,77,85,-10,2.25,3.75
79,78,77,85,-10,2.25,3.75
80,78,77,85,-10,2.25,3.75
80,78,77,85,-10,2.25,3.75
79,78,78,85,-10,2.25,3.75
81,82,78,85,-10,2.25,3.75
80,82,78,85,-10,2.25,3.75
81,81,76,85,-10,2.25,3.75
79,82,78,91,-10,2.25,3.75
79,82,78,91,-10,2.25,3.75
80,81,76,91,-10,2.25,3.75
80,81,76,91,-10,2.25,3.75
83,78,77,91,-10,2.25,3.75
82,78,76,85,-10,2.25,3.75
81,78,76,85,-10,2.25,3.75
81,83,76,85,-10,2.25,3.75
79,83,76,85,-10,2.25,3.75
79,82,76,90,-10,2.25,3.75
79,82,76,85,-10,2.25,3.75
79,83,77,85,-10,2.25,3.75
79,83,77,85,-10,2.25,3.75
81,81,76,85,-10,2.25,3.75
81,81,76,85,-10,2.25,3.75
80,83,77,85,-10,2.25,3.75
80,83,77,85,-10,2.25,3.75
82,82,78,85,-10,2.25,3.75
80,82,76,85,-10,2.25,3.75
80,81,76,85,-10,2.25,3.75
81,82,77,85,-10,2.25,3.75
81,82,76,85,-10,2.25,3.75
82,81,77,85,-10,2.25,3.75
82,83,78,90,-10,2.25,3.75
81,82,78,90,-10,2.25,3.75
79,81,76,90,-10,2.25,3.75
79,81,76,90,-10,2.25,3.75
79,82,78,85,-10,2.25,3.75
80,81,78,85,-10,2.25,3.75
81,81,78,85,-10,2.25,3.75
82,78,76,85,-10,2.25,3.75
81,78,76,90,-10,2.25,3.75
82,82,76,86,-10,2.25,3.75
81,82,78,86,-10,2.25,3.75
81,82,78,85,-10,2.25,3.75
81,82,76,85,-10,2.25,3.75
81,77,76,85,-10,2.25,3.75
82,77,78,85,-10,2.25,3.75
83,82,78,85,-10,2.25,3.75
83,82,77,85,-10,2.25,3.75
83,81,77,85,-10,2.25,3.75
83,81,76,85,-10,2.25,3.75
80,77,77,85,-10,2.25,3.75
80,77,77,85,-10,2.25,3.75
80,77,78,90,-10,2.25,3.75
80,81,78,90,-10,2.25,3.75
79,81,78,89,-10,2.25,3.75
79,82,77,85,-10,2.25,3.75
79,82,77,85,-10,2.25,3.75
79,82,77,86,-10,2.25,3.75
79,78,77,85,-10,2.25,3.75
79,82,76,85,-10,2.25,3.75
79,81,76,85,-10,2.25,3.75
79,82,75,86,-10,2.25,3.75
81,82,77,86,-10,2.25,3.75
82,81,76,86,-10,2.25,3.75
80,81,76,86,-10,2.25,3.75
84,81,76,89,-10,2.25,3.75
81,81,76,89,-10,2.25,3.75
81,81,76,89,-10,2.25,3.75
82,81,76,86,-10,2.25,3.75
82,78,76,85,-10,2.25,3.75
81,81,76,86,-10,2.25,3.75
84,82,77,90,-10,2.25,3.75
81,81,77,85,-10,2.25,3.75
84,82,78,85,-10,2.25,3.75
84,81,78,85,-10,2.25,3.75
79,82,76,85,-10,2.25,3.75
81,81,76,86,-10,2.25,3.75
81,81,77,86,-10,2.25,3.75
83,81,77,86,-10,2.25,3.75
83,80,77,90,-10,2.25,3.75
82,82,77,90,-10,2.25,3.75
80,77,76,90,-10,2.25,3.75
80,78,76,90,-10,2.25,3.75
80,78,77,90,-10,2.25,3.75
80,82,77,90,-10,2.25,3.75
80,78,77,90,-10,2.25,3.75
80,78,77,85,-10,2.25,3.75
80,78,78,86,-10,2.25,3.75
80,78,78,86,-10,2.25,3.75
82,82,75,85,-10,2.25,3.75
82,82,75,85,-10,2.25,3.75
82,78,75,86,-10,2.25,3.75
82,78,77,86,-10,2.25,3.75
81,81,77,85,-10,2.25,3.75
81,77,77,89,-10,2.25,3.75
81,83,76,85,-10,2.25,3.75
81,83,76,90,-10,2.25,3.75
83,81,76,89,-10,2.25,3.75
81,81,78,85,-10,2.25,3.75
81,81,76,85,-10,2.25,3.75
81,78,76,85,-10,2.25,3.75
83,79,76,85,-10,2.25,3.75
83,78,76,90,-10,2.25,3.75
83,81,76,85,-10,2.25,3.75
83,82,76,85,-10,2.25,3.75
81,82,76,85,-10,2.25,3.75
81,82,78,84,-10,2.25,3.75
81,82,76,90,-10,2.25,3.75
82,78,76,85,-10,2.25,3.75
83,82,76,85,-10,2.25,3.75
81,81,76,85,-10,2.25,3.75
81,81,76,85,-10,2.25,3.75
81,78,76,89,-10,2.25,3.75
80,81,78,89,-10,2.25,3.75
81,82,78,89,-10,2.25,3.75
81,81,78,86,-10,2.25,3.75
83,78,76,86,-10,2.25,3.75
81,82,76,86,-10,2.25,3.75
82,81,78,85,-10,2.25,3.75
84,81,75,85,-10,2.25,3.75
83,81,76,85,-10,2.25,3.75
83,80,78,85,-10,2.25,3.75
83,81,76,85,-10,2.25,3.75
80,81,76,85,-10,2.25,3.75
82,81,77,85,-10,2.25,3.75
82,81,78,89,-10,2.25,3.75
82,78,78,89,-10,2.25,3.75
82,77,77,89,-10,2.25,3.75
81,81,77,86,-10,2.25,3.75
81,80,78,86,-10,2.25,3.75
80,82,78,86,-10,2.25,3.75
80,81,77,84,-10,2.25,3.75
79,81,77,85,-10,2.25,3.75
79,82,78,85,-10,2.25,3.75
79,82,76,90,-10,2.25,3.75
83,82,78,85,-10,2.25,3.75
83,82,76,85,-10,2.25,3.75
83,81,76,85,-10,2.25,3.75
80,78,76,85,-10,2.25,3.75
80,78,76,86,-10,2.25,3.75
80,81,78,85,-10,2.25,3.75
82,81,77,85,-10,2.25,3.75
80,81,77,85,-10,2.25,3.75
80,82,77,85,-10,2.25,3.75
82,78,77,85,-10,2.25,3.75
81,78,77,85,-10,2.25,3.75
83,78,77,90,-10,2.25,3.75
83,78,76,90,-10,2.25,3.75
83,78,76,90,-10,2.25,3.75
82,78,77,89,-10,2.25,3.75
82,78,77,90,-10,2.25,3.75
82,78,77,90,-10,2.25,3.75
82,78,77,85,-10,2.25,3.75
81,81,76,85,-10,2.25,3.75
81,81,76,85,-10,2.25,3.75
81,81,76,85,-10,2.25,3.75
82,81,78,86,-10,2.25,3.75
81,77,78,85,-10,2.25,3.75
84,78,78,85,-10,2.25,3.75
84,81,77,85,-10,2.25,3.75
82,82,76,85,-10,2.25,3.75
80,82,78,85,-10,2.25,3.75
80,78,78,85,-10,2.25,3.75
82,78,78,85,-10,2.25,3.75
82,82,77,88,-10,2.25,3.75
82,82,77,85,-10,2.25,3.75
82,81,77,85,-10,2.25,3.75
80,82,77,85,-10,2.25,3.75
79,81,77,85,-10,2.25,3.75
83,82,77,86,-10,2.25,3.75
79,82,77,85,-10,2.25,3.75
83,81,78,85,-10,2.25,3.75
83,81,77,85,-10,2.25,3.75
83,78,76,85,-10,2.25,3.75
82,78,76,85,-10,2.25,3.75
82,78,76,85,-10,2.25,3.75
81,82,78,85,-10,2.25,3.75
81,82,78,85,-10,2.25,3.75
81,78,76,85,-10,2.25,3.75
79,81,77,85,-10,2.25,3.75
79,81,77,89,-10,2.25,3.75
80,81,77,89,-10,2.25,3.75
80,82,77,89,-10,2.25,3.75
81,78,78,89,-10,2.25,3.75
83,78,76,85,-10,2.25,3.75
83,81,77,85,-10,2.25,3.75
83,81,77,86,-10,2.25,3.75
82,81,76,86,-10,2.25,3.75
81,78,77,86,-10,2.25,3.75
80,78,76,85,-10,2.25,3.75
83,79,81,84,-10,2.25,2.25
83,90,88,84,-10,2.25,2.25
83,79,88,84,-10,2.25,2.25
83,79,80,87,-10,2.25,2.25
83,79,87,87,-10,2.25,2.25
82,84,80,87,-10,2.25,2.25
82,84,87,86,-10,2.25,2.25
82,79,87,86,-10,2.25,2.25
82,84,87,86,-10,2.25,2.25
82,84,87,86,-10,2.25,2.25
82,79,87,87,-10,2.25,2.25
82,89,82,84,-10,2.25,2.25
82,89,82,84,-10,2.25,2.25
81,79,87,86,-10,2.25,2.25
80,88,80,86,-10,2.25,2.25
81,88,81,87,-10,2.25,2.25
83,79,81,87,-10,2.25,2.25
81,84,81,87,-10,2.25,2.25
81,85,81,84,-10,2.25,2.25
83,85,80,84,-10,2.25,2.25
83,85,80,88,-10,2.25,2.25
85,79,86,84,-10,2.25,2.25
80,79,81,84,-10,2.25,2.25
