RSS_1,RSS_3,RSS_4,RSS_5,TxPower,xRegression,yRegression
77,79,83,80,-7,0.75,0.75
78,80,83,80,-7,0.75,0.75
78,77,81,80,-7,0.75,0.75
70,77,81,84,-7,0.75,0.75
70,77,83,81,-7,0.75,0.75
70,77,83,80,-7,0.75,0.75
76,80,87,79,-7,0.75,0.75
76,77,80,85,-7,0.75,0.75
72,77,80,81,-7,0.75,0.75
72,76,86,84,-7,0.75,0.75
72,80,86,81,-7,0.75,0.75
72,82,82,81,-7,0.75,0.75
69,76,83,81,-7,0.75,0.75
69,80,86,80,-7,0.75,0.75
69,82,82,84,-7,0.75,0.75
69,80,85,85,-7,0.75,0.75
71,80,85,80,-7,0.75,0.75
77,76,81,81,-7,0.75,0.75
77,76,81,80,-7,0.75,0.75
77,76,82,81,-7,0.75,0.75
77,76,82,81,-7,0.75,0.75
73,76,82,81,-7,0.75,0.75
78,82,82,81,-7,0.75,0.75
76,83,86,80,-7,0.75,0.75
71,77,82,80,-7,0.75,0.75
70,83,82,80,-7,0.75,0.75
75,83,82,80,-7,0.75,0.75
76,83,82,80,-7,0.75,0.75
76,79,80,80,-7,0.75,0.75
76,79,79,85,-7,0.75,0.75
76,79,82,81,-7,0.75,0.75
78,76,87,85,-7,0.75,0.75
71,76,87,85,-7,0.75,0.75
71,76,87,85,-7,0.75,0.75
79,76,79,85,-7,0.75,0.75
70,79,79,85,-7,0.75,0.75
71,79,80,85,-7,0.75,0.75
70,79,80,85,-7,0.75,0.75
70,79,82,85,-7,0.75,0.75
77,76,82,81,-7,0.75,0.75
77,76,82,81,-7,0.75,0.75
70,82,82,81,-7,0.75,0.75
70,82,81,81,-7,0.75,0.75
77,76,81,81,-7,0.75,0.75
77,82,81,81,-7,0.75,0.75
77,81,81,80,-7,0.75,0.75
77,79,80,81,-7,0.75,0.75
77,79,80,81,-7,0.75,0.75
77,79,80,80,-7,0.75,0.75
77,79,86,80,-7,0.75,0.75
77,76,86,80,-7,0.75,0.75
70,80,87,80,-7,0.75,0.75
70,80,80,81,-7,0.75,0.75
70,80,80,81,-7,0.75,0.75
70,76,82,80,-7,0.75,0.75
77,76,87,80,-7,0.75,0.75
77,79,81,80,-7,0.75,0.75
77,79,81,80,-7,0.75,0.75
77,79,80,80,-7,0.75,0.75
70,83,80,80,-7,0.75,0.75
77,79,80,81,-7,0.75,0.75
70,83,80,81,-7,0.75,0.75
70,77,82,81,-7,0.75,0.75
77,77,88,80,-7,0.75,0.75
70,79,82,81,-7,0.75,0.75
70,79,80,84,-7,0.75,0.75
77,79,86,80,-7,0.75,0.75
76,76,86,80,-7,0.75,0.75
70,76,82,80,-7,0.75,0.75
69,76,82,80,-7,0.75,0.75
69,76,82,80,-7,0.75,0.75
78,76,82,85,-7,0.75,0.75
78,83,87,80,-7,0.75,0.75
71,83,87,81,-7,0.75,0.75
71,76,81,79,-7,0.75,0.75
70,80,86,81,-7,0.75,0.75
70,83,82,80,-7,0.75,0.75
71,83,87,81,-7,0.75,0.75
71,79,87,81,-7,0.75,0.75
72,79,87,81,-7,0.75,0.75
77,79,82,81,-7,0.75,0.75
77,82,88,85,-7,0.75,0.75
77,82,88,85,-7,0.75,0.75
77,77,87,80,-7,0.75,0.75
73,77,87,80,-7,0.75,0.75
76,80,80,80,-7,0.75,0.75
70,80,81,80,-7,0.75,0.75
72,80,81,85,-7,0.75,0.75
72,80,81,84,-7,0.75,0.75
72,80,82,80,-7,0.75,0.75
78,80,79,84,-7,0.75,0.75
78,79,87,84,-7,0.75,0.75
78,80,87,84,-7,0.75,0.75
72,80,87,80,-7,0.75,0.75
77,76,87,81,-7,0.75,0.75
70,82,83,85,-7,0.75,0.75
70,80,88,81,-7,0.75,0.75
70,80,79,81,-7,0.75,0.75
70,79,79,81,-7,0.75,0.75
72,77,87,81,-7,0.75,0.75
72,76,87,84,-7,0.75,0.75
77,77,83,80,-7,0.75,0.75
77,83,80,80,-7,0.75,0.75
72,79,80,85,-7,0.75,0.75
70,79,88,80,-7,0.75,0.75
77,79,82,80,-7,0.75,0.75
77,79,88,85,-7,0.75,0.75
77,83,82,80,-7,0.75,0.75
77,83,82,80,-7,0.75,0.75
77,82,81,80,-7,0.75,0.75
77,82,81,80,-7,0.75,0.75
77,76,81,80,-7,0.75,0.75
70,83,88,85,-7,0.75,0.75
70,83,88,81,-7,0.75,0.75
70,76,87,81,-7,0.75,0.75
70,76,87,81,-7,0.75,0.75
71,76,82,81,-7,0.75,0.75
71,76,82,81,-7,0.75,0.75
72,83,87,80,-7,0.75,0.75
70,83,82,86,-7,0.75,0.75
70,76,87,80,-7,0.75,0.75
70,80,87,80,-7,0.75,0.75
72,82,88,80,-7,0.75,0.75
72,80,88,80,-7,0.75,0.75
72,80,88,80,-7,0.75,0.75
70,80,88,82,-7,0.75,0.75
70,79,86,82,-7,0.75,0.75
70,79,76,70,-7,0.75,2.25
70,79,76,70,-7,0.75,2.25
69,79,75,70,-7,0.75,2.25
70,77,75,76,-7,0.75,2.25
67,81,76,69,-7,0.75,2.25
67,77,76,69,-7,0.75,2.25
69,76,73,76,-7,0.75,2.25
70,79,73,70,-7,0.75,2.25
78,79,81,69,-7,0.75,2.25
70,79,80,69,-7,0.75,2.25
68,79,80,69,-7,0.75,2.25
68,79,76,71,-7,0.75,2.25
68,79,76,69,-7,0.75,2.25
70,76,74,69,-7,0.75,2.25
80,76,74,69,-7,0.75,2.25
80,79,81,71,-7,0.75,2.25
80,79,76,76,-7,0.75,2.25
71,77,73,69,-7,0.75,2.25
71,78,80,69,-7,0.75,2.25
80,79,73,69,-7,0.75,2.25
81,79,73,76,-7,0.75,2.25
68,79,81,71,-7,0.75,2.25
79,79,81,71,-7,0.75,2.25
68,76,81,75,-7,0.75,2.25
79,78,81,75,-7,0.75,2.25
68,78,76,75,-7,0.75,2.25
69,78,76,71,-7,0.75,2.25
78,78,76,71,-7,0.75,2.25
78,78,76,71,-7,0.75,2.25
70,79,76,75,-7,0.75,2.25
78,79,76,71,-7,0.75,2.25
78,79,76,71,-7,0.75,2.25
78,79,80,71,-7,0.75,2.25
70,78,73,76,-7,0.75,2.25
69,76,73,76,-7,0.75,2.25
80,76,76,69,-7,0.75,2.25
69,76,76,71,-7,0.75,2.25
69,76,74,71,-7,0.75,2.25
70,79,74,71,-7,0.75,2.25
69,79,74,71,-7,0.75,2.25
69,79,74,75,-7,0.75,2.25
80,79,80,75,-7,0.75,2.25
70,79,76,70,-7,0.75,2.25
69,79,76,69,-7,0.75,2.25
69,79,80,71,-7,0.75,2.25
83,79,75,71,-7,0.75,2.25
83,78,76,69,-7,0.75,2.25
83,78,76,69,-7,0.75,2.25
68,78,73,75,-7,0.75,2.25
68,76,73,75,-7,0.75,2.25
84,78,76,75,-7,0.75,2.25
68,75,76,71,-7,0.75,2.25
69,76,76,75,-7,0.75,2.25
70,75,76,69,-7,0.75,2.25
69,75,76,69,-7,0.75,2.25
80,78,76,69,-7,0.75,2.25
70,76,73,76,-7,0.75,2.25
68,79,73,71,-7,0.75,2.25
68,79,73,71,-7,0.75,2.25
68,79,73,76,-7,0.75,2.25
68,79,73,69,-7,0.75,2.25
68,78,76,69,-7,0.75,2.25
70,78,76,71,-7,0.75,2.25
68,78,73,71,-7,0.75,2.25
70,78,73,71,-7,0.75,2.25
79,79,73,69,-7,0.75,2.25
78,78,82,76,-7,0.75,2.25
78,76,82,75,-7,0.75,2.25
79,76,76,76,-7,0.75,2.25
68,76,76,76,-7,0.75,2.25
68,76,76,69,-7,0.75,2.25
69,79,81,76,-7,0.75,2.25
78,79,81,76,-7,0.75,2.25
78,79,81,69,-7,0.75,2.25
68,79,81,69,-7,0.75,2.25
68,77,81,76,-7,0.75,2.25
67,77,75,69,-7,0.75,2.25
67,76,75,75,-7,0.75,2.25
68,79,72,69,-7,0.75,2.25
70,78,80,76,-7,0.75,2.25
70,78,73,76,-7,0.75,2.25
78,78,73,69,-7,0.75,2.25
70,76,80,71,-7,0.75,2.25
69,78,80,76,-7,0.75,2.25
68,76,74,76,-7,0.75,2.25
68,76,74,76,-7,0.75,2.25
80,76,76,69,-7,0.75,2.25
68,76,76,69,-7,0.75,2.25
68,76,81,71,-7,0.75,2.25
67,78,74,71,-7,0.75,2.25
79,78,74,71,-7,0.75,2.25
69,78,74,76,-7,0.75,2.25
69,78,74,76,-7,0.75,2.25
69,78,76,76,-7,0.75,2.25
79,78,81,76,-7,0.75,2.25
79,78,73,75,-7,0.75,2.25
68,78,73,75,-7,0.75,2.25
68,78,73,75,-7,0.75,2.25
68,78,76,71,-7,0.75,2.25
70,76,73,71,-7,0.75,2.25
68,78,80,76,-7,0.75,2.25
68,76,75,76,-7,0.75,2.25
68,78,80,69,-7,0.75,2.25
69,78,80,69,-7,0.75,2.25
79,78,76,69,-7,0.75,2.25
79,78,75,75,-7,0.75,2.25
79,78,75,71,-7,0.75,2.25
67,75,80,76,-7,0.75,2.25
67,75,74,69,-7,0.75,2.25
82,75,74,69,-7,0.75,2.25
67,79,74,69,-7,0.75,2.25
79,78,73,69,-7,0.75,2.25
79,78,76,71,-7,0.75,2.25
79,76,80,71,-7,0.75,2.25
67,76,80,76,-7,0.75,2.25
67,79,75,71,-7,0.75,2.25
67,78,73,75,-7,0.75,2.25
67,77,73,75,-7,0.75,2.25
67,79,73,75,-7,0.75,2.25
67,76,73,75,-7,0.75,2.25
70,76,73,75,-7,0.75,2.25
66,78,73,69,-7,0.75,2.25
66,75,73,69,-7,0.75,2.25
66,75,73,69,-7,0.75,2.25
69,76,73,69,-7,0.75,2.25
81,76,76,71,-7,0.75,2.25
79,78,80,76,-7,0.75,2.25
68,78,73,75,-7,0.75,2.25
68,78,73,69,-7,0.75,2.25
80,78,73,69,-7,0.75,2.25
79,78,81,75,-7,0.75,2.25
69,78,81,75,-7,0.75,2.25
70,78,74,75,-7,0.75,2.25
68,78,74,69,-7,0.75,2.25
68,78,74,69,-7,0.75,2.25
70,76,74,76,-7,0.75,2.25
71,76,74,76,-7,0.75,2.25
71,76,74,76,-7,0.75,2.25
69,76,74,71,-7,0.75,2.25
83,77,74,71,-7,0.75,2.25
71,79,74,71,-7,0.75,2.25
83,84,82,77,-7,0.75,3.75
83,84,81,77,-7,0.75,3.75
77,84,81,77,-7,0.75,3.75
77,84,81,77,-7,0.75,3.75
81,82,81,79,-7,0.75,3.75
77,82,81,79,-7,0.75,3.75
77,83,81,79,-7,0.75,3.75
77,80,81,77,-7,0.75,3.75
87,80,80,80,-7,0.75,3.75
87,83,81,77,-7,0.75,3.75
79,83,77,73,-7,0.75,3.75
79,80,77,73,-7,0.75,3.75
83,83,81,78,-7,0.75,3.75
83,82,76,73,-7,0.75,3.75
83,82,76,78,-7,0.75,3.75
86,84,82,74,-7,0.75,3.75
86,83,82,80,-7,0.75,3.75
86,82,82,78,-7,0.75,3.75
86,82,76,79,-7,0.75,3.75
86,82,76,74,-7,0.75,3.75
86,82,76,74,-7,0.75,3.75
86,83,82,80,-7,0.75,3.75
74,83,76,80,-7,0.75,3.75
77,83,76,74,-7,0.75,3.75
74,84,76,77,-7,0.75,3.75
74,83,82,80,-7,0.75,3.75
74,83,82,80,-7,0.75,3.75
74,83,82,80,-7,0.75,3.75
77,83,76,74,-7,0.75,3.75
77,83,76,75,-7,0.75,3.75
77,83,77,74,-7,0.75,3.75
75,83,77,74,-7,0.75,3.75
76,83,77,79,-7,0.75,3.75
75,83,82,78,-7,0.75,3.75
75,82,82,78,-7,0.75,3.75
75,82,82,75,-7,0.75,3.75
75,81,76,75,-7,0.75,3.75
75,81,82,80,-7,0.75,3.75
75,82,82,74,-7,0.75,3.75
76,82,76,74,-7,0.75,3.75
76,83,83,74,-7,0.75,3.75
75,82,83,78,-7,0.75,3.75
76,83,83,74,-7,0.75,3.75
77,83,83,74,-7,0.75,3.75
77,83,83,79,-7,0.75,3.75
77,83,83,79,-7,0.75,3.75
76,83,76,79,-7,0.75,3.75
76,82,82,78,-7,0.75,3.75
76,83,82,75,-7,0.75,3.75
76,83,82,79,-7,0.75,3.75
76,83,82,79,-7,0.75,3.75
86,83,82,79,-7,0.75,3.75
75,83,82,79,-7,0.75,3.75
87,83,76,79,-7,0.75,3.75
76,82,82,78,-7,0.75,3.75
77,84,76,79,-7,0.75,3.75
77,82,76,77,-7,0.75,3.75
75,84,76,78,-7,0.75,3.75
77,83,76,78,-7,0.75,3.75
88,83,77,80,-7,0.75,3.75
87,82,76,80,-7,0.75,3.75
77,83,76,80,-7,0.75,3.75
77,82,82,74,-7,0.75,3.75
77,82,82,74,-7,0.75,3.75
77,83,82,74,-7,0.75,3.75
76,83,76,79,-7,0.75,3.75
76,82,82,74,-7,0.75,3.75
76,82,82,74,-7,0.75,3.75
76,83,76,80,-7,0.75,3.75
75,83,76,80,-7,0.75,3.75
78,83,82,80,-7,0.75,3.75
78,84,82,80,-7,0.75,3.75
77,84,82,80,-7,0.75,3.75
77,83,82,74,-7,0.75,3.75
77,84,82,74,-7,0.75,3.75
77,84,82,77,-7,0.75,3.75
77,84,82,74,-7,0.75,3.75
77,84,82,80,-7,0.75,3.75
75,84,77,74,-7,0.75,3.75
76,82,82,75,-7,0.75,3.75
76,82,82,74,-7,0.75,3.75
78,82,82,80,-7,0.75,3.75
75,83,83,78,-7,0.75,3.75
75,83,83,78,-7,0.75,3.75
75,83,76,78,-7,0.75,3.75
77,83,82,78,-7,0.75,3.75
75,83,82,78,-7,0.75,3.75
77,83,82,77,-7,0.75,3.75
77,84,82,74,-7,0.75,3.75
75,84,82,79,-7,0.75,3.75
75,84,82,80,-7,0.75,3.75
75,83,82,78,-7,0.75,3.75
75,83,82,74,-7,0.75,3.75
76,83,82,74,-7,0.75,3.75
76,83,82,74,-7,0.75,3.75
77,82,81,74,-7,0.75,3.75
77,82,81,78,-7,0.75,3.75
77,83,82,78,-7,0.75,3.75
76,83,82,80,-7,0.75,3.75
76,83,82,78,-7,0.75,3.75
77,84,77,80,-7,0.75,3.75
77,84,77,80,-7,0.75,3.75
76,84,77,79,-7,0.75,3.75
76,82,77,79,-7,0.75,3.75
76,82,83,74,-7,0.75,3.75
73,84,83,74,-7,0.75,3.75
75,84,83,74,-7,0.75,3.75
75,84,83,78,-7,0.75,3.75
75,84,83,77,-7,0.75,3.75
75,84,77,75,-7,0.75,3.75
74,84,82,75,-7,0.75,3.75
74,91,82,75,-7,0.75,3.75
86,81,77,78,-7,0.75,3.75
75,81,77,78,-7,0.75,3.75
75,81,77,80,-7,0.75,3.75
85,82,77,80,-7,0.75,3.75
78,84,82,80,-7,0.75,3.75
78,84,82,80,-7,0.75,3.75
78,84,78,74,-7,0.75,3.75
75,84,78,74,-7,0.75,3.75
75,81,77,74,-7,0.75,3.75
87,81,77,79,-7,0.75,3.75
78,83,77,79,-7,0.75,3.75
76,91,82,79,-7,0.75,3.75
76,91,82,78,-7,0.75,3.75
76,83,82,78,-7,0.75,3.75
76,83,82,78,-7,0.75,3.75
75,83,82,74,-7,0.75,3.75
75,83,82,74,-7,0.75,3.75
75,82,83,79,-7,0.75,3.75
85,82,76,79,-7,0.75,3.75
85,82,76,79,-7,0.75,3.75
76,81,77,75,-7,0.75,3.75
76,83,83,78,-7,0.75,3.75
75,81,83,79,-7,0.75,3.75
75,81,83,78,-7,0.75,3.75
76,83,82,80,-7,0.75,3.75
76,83,76,80,-7,0.75,3.75
75,84,77,75,-7,0.75,3.75
73,83,82,74,-7,0.75,3.75
73,83,82,74,-7,0.75,3.75
88,84,82,74,-7,0.75,3.75
76,84,82,78,-7,0.75,3.75
76,84,82,78,-7,0.75,3.75
74,84,83,74,-7,0.75,3.75
74,83,77,74,-7,0.75,3.75
74,83,77,74,-7,0.75,3.75
74,84,83,74,-7,0.75,3.75
75,83,83,78,-7,0.75,3.75
75,84,83,79,-7,0.75,3.75
75,83,82,80,-7,0.75,3.75
76,84,82,74,-7,0.75,3.75
77,84,82,75,-7,0.75,3.75
75,84,83,75,-7,0.75,3.75
75,84,82,80,-7,0.75,3.75
75,83,76,75,-7,0.75,3.75
75,82,76,80,-7,0.75,3.75
75,82,82,80,-7,0.75,3.75
76,82,82,80,-7,0.75,3.75
76,82,82,80,-7,0.75,3.75
76,82,77,74,-7,0.75,3.75
75,84,77,74,-7,0.75,3.75
75,84,77,80,-7,0.75,3.75
76,83,83,74,-7,0.75,3.75
75,83,83,80,-7,0.75,3.75
75,83,76,80,-7,0.75,3.75
87,83,83,78,-7,0.75,3.75
76,82,83,78,-7,0.75,3.75
76,82,76,74,-7,0.75,3.75
76,82,77,77,-7,0.75,3.75
76,82,77,78,-7,0.75,3.75
77,84,77,78,-7,0.75,3.75
76,84,77,74,-7,0.75,3.75
84,84,77,78,-7,0.75,3.75
84,82,76,78,-7,0.75,3.75
80,82,76,78,-7,0.75,3.75
78,85,79,73,-7,0.75,3.75
78,87,81,79,-7,0.75,3.75
78,87,81,79,-7,0.75,3.75
78,87,81,78,-7,0.75,3.75
73,82,79,78,-7,0.75,3.75
77,77,77,80,-7,2.25,3.75
86,76,77,80,-7,2.25,3.75
77,76,77,82,-7,2.25,3.75
76,76,75,80,-7,2.25,3.75
77,76,75,80,-7,2.25,3.75
78,75,77,77,-7,2.25,3.75
77,76,77,80,-7,2.25,3.75
78,76,75,77,-7,2.25,3.75
76,76,77,77,-7,2.25,3.75
76,76,77,82,-7,2.25,3.75
77,76,77,77,-7,2.25,3.75
77,76,77,77,-7,2.25,3.75
77,76,75,77,-7,2.25,3.75
78,75,78,77,-7,2.25,3.75
77,77,78,82,-7,2.25,3.75
79,76,78,81,-7,2.25,3.75
79,76,78,81,-7,2.25,3.75
79,76,78,77,-7,2.25,3.75
79,76,78,77,-7,2.25,3.75
83,75,77,77,-7,2.25,3.75
83,75,75,78,-7,2.25,3.75
75,75,75,78,-7,2.25,3.75
75,75,77,78,-7,2.25,3.75
76,75,75,78,-7,2.25,3.75
76,75,75,81,-7,2.25,3.75
86,75,75,78,-7,2.25,3.75
86,76,75,83,-7,2.25,3.75
86,75,75,77,-7,2.25,3.75
75,75,77,78,-7,2.25,3.75
83,75,75,81,-7,2.25,3.75
83,76,76,80,-7,2.25,3.75
83,76,76,80,-7,2.25,3.75
77,76,78,80,-7,2.25,3.75
77,76,78,80,-7,2.25,3.75
77,76,78,78,-7,2.25,3.75
76,76,75,78,-7,2.25,3.75
76,76,77,82,-7,2.25,3.75
77,76,77,82,-7,2.25,3.75
77,76,75,78,-7,2.25,3.75
77,76,75,78,-7,2.25,3.75
77,76,78,82,-7,2.25,3.75
77,76,78,77,-7,2.25,3.75
77,76,75,78,-7,2.25,3.75
77,76,78,78,-7,2.25,3.75
77,76,78,82,-7,2.25,3.75
74,76,77,80,-7,2.25,3.75
76,76,77,77,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,76,78,82,-7,2.25,3.75
76,76,78,77,-7,2.25,3.75
76,76,75,77,-7,2.25,3.75
76,76,75,81,-7,2.25,3.75
76,76,75,81,-7,2.25,3.75
77,76,75,80,-7,2.25,3.75
76,76,75,80,-7,2.25,3.75
76,76,75,78,-7,2.25,3.75
76,76,77,77,-7,2.25,3.75
76,76,78,77,-7,2.25,3.75
76,76,77,78,-7,2.25,3.75
76,76,77,78,-7,2.25,3.75
76,76,75,78,-7,2.25,3.75
78,76,76,81,-7,2.25,3.75
77,76,76,81,-7,2.25,3.75
77,76,76,82,-7,2.25,3.75
76,76,78,82,-7,2.25,3.75
76,76,78,82,-7,2.25,3.75
76,76,75,82,-7,2.25,3.75
76,76,75,78,-7,2.25,3.75
76,76,75,77,-7,2.25,3.75
76,76,75,82,-7,2.25,3.75
76,76,78,82,-7,2.25,3.75
76,76,78,82,-7,2.25,3.75
76,76,78,82,-7,2.25,3.75
77,76,78,80,-7,2.25,3.75
77,76,79,78,-7,2.25,3.75
77,76,79,80,-7,2.25,3.75
77,76,78,79,-7,2.25,3.75
76,76,78,80,-7,2.25,3.75
76,76,77,78,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,75,77,77,-7,2.25,3.75
76,76,76,78,-7,2.25,3.75
77,76,75,81,-7,2.25,3.75
77,77,78,77,-7,2.25,3.75
78,76,77,80,-7,2.25,3.75
78,76,77,77,-7,2.25,3.75
78,75,75,77,-7,2.25,3.75
76,77,77,82,-7,2.25,3.75
76,76,78,82,-7,2.25,3.75
76,76,78,82,-7,2.25,3.75
76,76,79,80,-7,2.25,3.75
76,76,79,79,-7,2.25,3.75
76,76,75,77,-7,2.25,3.75
76,76,75,78,-7,2.25,3.75
77,76,76,80,-7,2.25,3.75
77,76,76,80,-7,2.25,3.75
75,76,76,82,-7,2.25,3.75
75,76,76,78,-7,2.25,3.75
75,76,76,78,-7,2.25,3.75
75,76,75,77,-7,2.25,3.75
73,76,77,77,-7,2.25,3.75
73,76,77,77,-7,2.25,3.75
73,76,74,77,-7,2.25,3.75
75,76,74,77,-7,2.25,3.75
75,75,78,77,-7,2.25,3.75
76,75,77,77,-7,2.25,3.75
76,75,77,77,-7,2.25,3.75
76,75,77,77,-7,2.25,3.75
76,75,77,77,-7,2.25,3.75
86,75,77,80,-7,2.25,3.75
86,76,77,82,-7,2.25,3.75
86,76,77,80,-7,2.25,3.75
75,75,77,80,-7,2.25,3.75
75,75,75,80,-7,2.25,3.75
75,76,75,82,-7,2.25,3.75
76,76,75,80,-7,2.25,3.75
76,76,76,80,-7,2.25,3.75
76,76,76,82,-7,2.25,3.75
76,77,77,82,-7,2.25,3.75
76,76,77,82,-7,2.25,3.75
76,76,75,82,-7,2.25,3.75
76,76,75,82,-7,2.25,3.75
76,75,77,82,-7,2.25,3.75
76,76,76,80,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,75,78,77,-7,2.25,3.75
76,75,75,80,-7,2.25,3.75
76,75,78,80,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,76,75,80,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,76,74,80,-7,2.25,3.75
75,76,77,80,-7,2.25,3.75
76,75,77,80,-7,2.25,3.75
76,76,78,82,-7,2.25,3.75
76,76,78,82,-7,2.25,3.75
76,76,78,83,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,76,77,82,-7,2.25,3.75
76,76,77,82,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,76,77,78,-7,2.25,3.75
76,76,75,82,-7,2.25,3.75
76,76,77,82,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
77,76,77,77,-7,2.25,3.75
76,75,77,80,-7,2.25,3.75
76,75,74,82,-7,2.25,3.75
76,75,77,78,-7,2.25,3.75
76,76,75,78,-7,2.25,3.75
76,76,75,78,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,75,77,80,-7,2.25,3.75
76,76,76,80,-7,2.25,3.75
76,76,75,82,-7,2.25,3.75
76,76,76,82,-7,2.25,3.75
76,76,77,82,-7,2.25,3.75
75,76,77,82,-7,2.25,3.75
75,76,75,80,-7,2.25,3.75
76,76,77,77,-7,2.25,3.75
76,75,77,77,-7,2.25,3.75
76,76,75,79,-7,2.25,3.75
76,76,77,77,-7,2.25,3.75
76,76,77,77,-7,2.25,3.75
76,76,77,82,-7,2.25,3.75
76,76,77,82,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,77,77,82,-7,2.25,3.75
76,76,77,82,-7,2.25,3.75
76,76,77,77,-7,2.25,3.75
76,76,77,77,-7,2.25,3.75
76,76,75,82,-7,2.25,3.75
76,76,75,82,-7,2.25,3.75
76,76,76,78,-7,2.25,3.75
76,76,77,78,-7,2.25,3.75
76,76,76,78,-7,2.25,3.75
76,76,75,79,-7,2.25,3.75
76,76,75,82,-7,2.25,3.75
76,75,75,78,-7,2.25,3.75
76,75,75,78,-7,2.25,3.75
76,76,75,78,-7,2.25,3.75
76,76,75,78,-7,2.25,3.75
76,76,75,82,-7,2.25,3.75
76,76,77,77,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,76,77,79,-7,2.25,3.75
76,76,77,79,-7,2.25,3.75
76,76,75,82,-7,2.25,3.75
76,76,75,78,-7,2.25,3.75
76,76,77,80,-7,2.25,3.75
76,77,77,80,-7,2.25,3.75
76,75,77,80,-7,2.25,3.75
83,85,79,80,-7,2.25,2.25
79,82,79,80,-7,2.25,2.25
85,86,79,86,-7,2.25,2.25
85,86,78,85,-7,2.25,2.25
85,86,79,86,-7,2.25,2.25
82,86,79,86,-7,2.25,2.25
79,86,79,80,-7,2.25,2.25
79,82,79,80,-7,2.25,2.25
79,86,79,80,-7,2.25,2.25
79,86,79,80,-7,2.25,2.25
79,82,79,80,-7,2.25,2.25
80,86,79,80,-7,2.25,2.25
80,86,79,80,-7,2.25,2.25
84,86,78,84,-7,2.25,2.25
80,82,87,84,-7,2.25,2.25
82,82,79,86,-7,2.25,2.25
83,88,79,86,-7,2.25,2.25
83,86,79,85,-7,2.25,2.25
82,85,88,85,-7,2.25,2.25
79,85,88,85,-7,2.25,2.25
79,85,88,76,-7,2.25,2.25
87,84,79,77,-7,2.25,2.25
82,84,79,77,-7,2.25,2.25
