RSS_1,RSS_3,RSS_4,RSS_5,TxPower,xRegression,yRegression
81,78,78,76,-7,2.25,3.75
81,85,78,76,-7,2.25,3.75
81,85,85,76,-7,2.25,3.75
86,85,78,76,-7,2.25,3.75
81,78,78,78,-7,2.25,3.75
81,85,77,77,-7,2.25,3.75
83,85,77,79,-7,2.25,3.75
82,79,77,86,-7,2.25,3.75
83,83,83,79,-7,2.25,3.75
82,83,79,78,-7,2.25,3.75
83,83,77,78,-7,2.25,3.75
83,78,79,78,-7,2.25,3.75
83,78,79,78,-7,2.25,3.75
82,78,81,70,-7,0.75,3.75
81,78,82,71,-7,0.75,3.75
81,72,82,71,-7,0.75,3.75
81,72,82,84,-7,0.75,3.75
82,77,82,85,-7,0.75,3.75
81,77,79,84,-7,0.75,3.75
81,72,82,71,-7,0.75,3.75
81,77,82,84,-7,0.75,3.75
82,72,82,69,-7,0.75,3.75
81,72,83,83,-7,0.75,3.75
81,72,83,83,-7,0.75,3.75
81,72,86,71,-7,0.75,3.75
81,77,83,70,-7,0.75,3.75
82,72,83,71,-7,0.75,3.75
82,72,83,71,-7,0.75,3.75
82,72,83,83,-7,0.75,3.75
80,85,69,81,-7,2.25,3.75
83,85,69,81,-7,2.25,3.75
82,85,70,81,-7,2.25,3.75
78,87,77,72,-7,2.25,3.75
78,87,77,72,-7,2.25,3.75
77,87,80,72,-7,2.25,3.75
77,85,77,72,-7,2.25,3.75
81,85,79,84,-7,2.25,3.75
84,86,79,84,-7,2.25,3.75
76,84,76,72,-7,2.25,3.75
81,84,79,72,-7,2.25,3.75
83,84,70,72,-7,2.25,3.75
84,86,79,72,-7,2.25,3.75
81,86,79,71,-7,2.25,3.75
81,85,69,71,-7,2.25,3.75
81,85,70,82,-7,2.25,3.75
75,85,69,82,-7,2.25,3.75
75,89,80,82,-7,2.25,3.75
82,90,79,72,-7,2.25,3.75
76,84,79,72,-7,2.25,3.75
72,75,71,81,-7,3.75,3.75
72,79,74,74,-7,3.75,3.75
75,79,74,74,-7,3.75,3.75
74,80,74,74,-7,3.75,3.75
78,76,72,74,-7,3.75,3.75
72,76,72,73,-7,3.75,3.75
72,76,72,73,-7,3.75,3.75
71,75,74,74,-7,3.75,3.75
76,79,74,74,-7,3.75,3.75
76,79,69,74,-7,3.75,3.75
76,79,72,73,-7,3.75,3.75
77,79,72,73,-7,3.75,3.75
71,76,75,89,-7,3.75,3.75
74,73,75,90,-7,5.25,3.75
74,73,75,76,-7,5.25,3.75
74,73,74,76,-7,5.25,3.75
76,73,74,76,-7,5.25,3.75
76,73,76,76,-7,5.25,3.75
76,71,77,76,-7,5.25,3.75
76,74,77,76,-7,5.25,3.75
76,75,78,76,-7,5.25,3.75
77,72,78,76,-7,5.25,3.75
77,72,77,75,-7,5.25,3.75
77,72,76,75,-7,5.25,3.75
75,76,76,75,-7,5.25,3.75
73,73,76,75,-7,5.25,3.75
73,73,77,75,-7,5.25,3.75
74,73,77,75,-7,5.25,3.75
78,73,77,75,-7,5.25,3.75
76,73,76,75,-7,5.25,3.75
76,73,76,75,-7,5.25,3.75
76,73,79,75,-7,5.25,3.75
79,74,74,75,-7,5.25,3.75
79,73,74,75,-7,5.25,3.75
79,73,75,75,-7,5.25,3.75
76,77,75,75,-7,5.25,3.75
76,75,75,75,-7,5.25,3.75
74,72,76,75,-7,5.25,3.75
74,72,77,75,-7,5.25,3.75
76,76,77,75,-7,5.25,3.75
76,76,77,75,-7,5.25,3.75
79,73,75,75,-7,5.25,3.75
83,73,77,75,-7,5.25,3.75
83,73,77,76,-7,5.25,3.75
83,73,79,76,-7,5.25,3.75
83,73,76,76,-7,5.25,3.75
81,73,76,76,-7,5.25,3.75
76,73,76,76,-7,5.25,3.75
78,75,78,85,-7,6.75,2.25
78,75,79,85,-7,6.75,2.25
78,75,79,91,-7,6.75,2.25
78,75,80,91,-7,6.75,2.25
78,75,80,91,-7,6.75,2.25
78,75,80,91,-7,6.75,2.25
68,79,80,91,-7,6.75,2.25
68,79,80,91,-7,6.75,2.25
80,79,80,91,-7,6.75,2.25
80,79,78,91,-7,6.75,2.25
80,81,78,91,-7,6.75,2.25
74,81,87,91,-7,6.75,2.25
88,81,87,91,-7,6.75,2.25
88,81,78,91,-7,6.75,2.25
86,81,78,91,-7,6.75,2.25
80,81,78,91,-7,6.75,2.25
80,81,80,91,-7,6.75,2.25
80,81,80,91,-7,6.75,2.25
68,76,80,91,-7,6.75,2.25
68,76,80,91,-7,6.75,2.25
68,75,79,91,-7,6.75,2.25
68,75,79,91,-7,6.75,2.25
68,81,80,91,-7,6.75,2.25
68,81,80,91,-7,6.75,2.25
68,81,80,91,-7,6.75,2.25
76,76,77,91,-7,6.75,2.25
72,76,77,91,-7,6.75,2.25
84,76,85,91,-7,6.75,2.25
84,76,80,91,-7,6.75,2.25
65,84,80,91,-7,6.75,2.25
65,84,80,88,-7,6.75,2.25
65,84,80,88,-7,6.75,2.25
66,84,83,88,-7,6.75,2.25
66,82,80,79,-7,6.75,2.25
67,82,80,79,-7,6.75,2.25
67,83,81,79,-7,6.75,2.25
76,77,80,79,-7,6.75,2.25
82,82,79,79,-7,6.75,2.25
