RSS_1,RSS_3,RSS_4,RSS_5,TxPower,xRegression,yRegression
67,84,77,73,-6,8.25,3.75
67,84,68,73,-6,8.25,3.75
67,79,69,74,-6,8.25,3.75
68,79,75,84,-6,8.25,3.75
70,77,77,73,-6,8.25,3.75
66,77,70,73,-6,8.25,3.75
67,77,71,72,-6,8.25,3.75
68,78,68,73,-6,8.25,3.75
72,77,68,73,-6,8.25,3.75
59,81,78,76,-6,9.75,3.75
65,81,78,75,-6,9.75,3.75
66,79,79,77,-6,9.75,3.75
59,79,75,77,-6,9.75,3.75
59,77,75,77,-6,9.75,3.75
59,77,76,77,-6,9.75,3.75
68,77,78,77,-6,9.75,3.75
66,77,77,76,-6,9.75,3.75
60,78,77,76,-6,9.75,3.75
59,78,77,78,-6,9.75,3.75
64,77,78,78,-6,9.75,3.75
60,77,78,76,-6,9.75,3.75
60,81,76,76,-6,9.75,3.75
71,80,75,76,-6,9.75,3.75
59,80,88,77,-6,9.75,3.75
60,82,75,77,-6,9.75,3.75
59,73,83,80,-6,9.75,3.75
59,79,83,78,-6,9.75,3.75
61,78,81,76,-6,11.25,3.75
61,86,78,77,-6,11.25,3.75
61,79,81,74,-6,11.25,3.75
61,89,81,74,-6,11.25,3.75
60,83,77,74,-6,11.25,3.75
61,84,77,75,-6,11.25,3.75
61,78,77,80,-6,11.25,3.75
60,79,75,76,-6,11.25,3.75
60,79,75,77,-6,11.25,3.75
62,82,82,77,-6,11.25,3.75
61,82,82,75,-6,11.25,3.75
62,84,83,75,-6,11.25,3.75
62,84,81,79,-6,11.25,3.75
60,85,76,79,-6,11.25,3.75
61,83,75,79,-6,11.25,3.75
62,80,88,82,-6,9.75,3.75
62,78,80,82,-6,9.75,3.75
62,83,82,82,-6,9.75,3.75
62,83,80,82,-6,9.75,3.75
62,83,80,82,-6,9.75,3.75
61,82,88,82,-6,9.75,3.75
62,80,82,82,-6,9.75,3.75
64,78,81,83,-6,9.75,3.75
62,78,81,83,-6,9.75,3.75
62,78,82,90,-6,9.75,3.75
60,82,89,92,-6,9.75,3.75
64,82,89,92,-6,9.75,3.75
62,81,89,92,-6,9.75,3.75
65,81,87,92,-6,9.75,3.75
65,79,88,92,-6,9.75,3.75
65,88,79,86,-6,8.25,3.75
65,88,79,87,-6,8.25,3.75
66,88,79,87,-6,8.25,3.75
65,74,79,87,-6,8.25,3.75
65,74,79,88,-6,8.25,3.75
68,92,79,88,-6,8.25,3.75
66,88,81,88,-6,8.25,3.75
71,88,79,88,-6,8.25,3.75
66,87,78,89,-6,8.25,3.75
65,87,77,86,-6,8.25,3.75
64,72,77,87,-6,8.25,3.75
64,73,78,87,-6,8.25,3.75
70,73,78,87,-6,8.25,3.75
65,79,78,85,-6,8.25,3.75
71,79,78,86,-6,8.25,3.75
71,73,79,86,-6,8.25,3.75
68,73,78,80,-6,6.75,2.25
70,68,76,79,-6,6.75,2.25
70,73,83,79,-6,6.75,2.25
71,68,80,81,-6,6.75,2.25
69,69,76,81,-6,6.75,2.25
70,69,76,81,-6,6.75,2.25
70,71,77,79,-6,6.75,2.25
70,72,80,79,-6,6.75,2.25
71,70,73,82,-6,6.75,2.25
71,70,77,79,-6,6.75,2.25
71,68,77,79,-6,6.75,2.25
70,68,85,79,-6,6.75,2.25
71,72,78,77,-6,6.75,2.25
70,70,78,75,-6,6.75,2.25
70,75,79,79,-6,5.25,0.75
72,75,79,81,-6,5.25,0.75
76,72,78,83,-6,5.25,0.75
70,75,78,80,-6,5.25,0.75
74,76,80,79,-6,5.25,0.75
73,73,81,84,-6,5.25,0.75
73,73,81,81,-6,5.25,0.75
71,66,79,82,-6,5.25,0.75
80,74,78,81,-6,5.25,0.75
74,73,79,81,-6,5.25,0.75
73,73,79,81,-6,5.25,0.75
72,73,80,81,-6,5.25,0.75
71,74,83,81,-6,5.25,0.75
72,65,80,82,-6,5.25,0.75
74,73,81,82,-6,5.25,0.75
70,85,80,90,-10,9.75,2.25
70,85,80,90,-10,9.75,2.25
70,86,82,90,-10,9.75,2.25
70,88,79,90,-10,9.75,2.25
70,83,82,89,-10,9.75,2.25
72,83,84,89,-10,9.75,2.25
71,79,84,91,-10,9.75,2.25
72,85,81,91,-10,9.75,2.25
72,84,81,89,-10,9.75,2.25
71,86,82,89,-10,9.75,2.25
72,81,79,89,-10,9.75,2.25
72,81,82,89,-10,9.75,2.25
70,86,82,89,-10,9.75,2.25
71,83,84,89,-10,9.75,2.25
68,79,81,88,-10,9.75,2.25
68,79,81,88,-10,9.75,2.25
70,81,79,88,-10,9.75,2.25
70,81,79,90,-10,9.75,2.25
70,84,80,88,-10,9.75,2.25
69,83,80,88,-10,9.75,2.25
68,83,79,88,-10,9.75,2.25
70,88,79,88,-10,9.75,2.25
68,88,82,89,-10,9.75,2.25
67,82,82,89,-10,9.75,2.25
68,82,82,89,-10,9.75,2.25
68,83,83,89,-10,9.75,2.25
68,81,83,89,-10,9.75,2.25
68,81,81,89,-10,9.75,2.25
70,85,82,90,-10,9.75,2.25
71,88,80,89,-10,9.75,2.25
68,89,81,89,-10,9.75,2.25
68,86,81,90,-10,9.75,2.25
71,86,83,90,-10,9.75,2.25
71,86,80,90,-10,9.75,2.25
69,91,84,90,-10,9.75,2.25
69,91,84,90,-10,9.75,2.25
69,91,86,90,-10,9.75,2.25
69,82,86,90,-10,9.75,2.25
68,82,86,87,-10,9.75,2.25
68,82,80,90,-10,9.75,2.25
66,82,82,90,-10,9.75,2.25
69,88,84,88,-10,9.75,2.25
69,88,84,88,-10,9.75,2.25
70,83,81,88,-10,9.75,2.25
69,80,81,88,-10,9.75,2.25
70,87,81,84,-10,9.75,2.25
70,91,86,84,-10,9.75,2.25
68,86,86,86,-10,9.75,2.25
69,84,81,90,-10,9.75,2.25
68,84,81,90,-10,9.75,2.25
68,83,82,87,-10,9.75,2.25
67,83,82,87,-10,9.75,2.25
67,83,82,89,-10,9.75,2.25
68,83,82,88,-10,9.75,2.25
68,85,88,89,-10,9.75,2.25
70,85,79,89,-10,9.75,2.25
69,85,82,88,-10,9.75,2.25
69,84,85,89,-10,9.75,2.25
68,82,82,89,-10,9.75,2.25
69,82,80,87,-10,9.75,2.25
69,88,82,87,-10,9.75,2.25
70,85,85,87,-10,9.75,2.25
71,85,84,87,-10,9.75,2.25
70,85,86,87,-10,9.75,2.25
70,83,86,88,-10,9.75,2.25
69,82,86,88,-10,9.75,2.25
69,84,86,88,-10,9.75,2.25
69,83,82,90,-10,9.75,2.25
70,83,82,88,-10,9.75,2.25
69,84,84,87,-10,9.75,2.25
68,83,82,87,-10,9.75,2.25
68,83,83,88,-10,9.75,2.25
68,83,90,88,-10,9.75,2.25
68,84,81,89,-10,9.75,2.25
70,81,81,88,-10,9.75,2.25
68,83,84,88,-10,9.75,2.25
68,92,83,88,-10,9.75,2.25
70,92,83,90,-10,9.75,2.25
70,85,83,90,-10,9.75,2.25
70,85,84,90,-10,9.75,2.25
68,85,81,90,-10,9.75,2.25
68,85,81,90,-10,9.75,2.25
71,90,84,90,-10,9.75,2.25
68,82,87,90,-10,9.75,2.25
68,82,87,87,-10,9.75,2.25
69,82,85,87,-10,9.75,2.25
68,82,84,89,-10,9.75,2.25
70,84,83,89,-10,9.75,2.25
68,83,86,90,-10,9.75,2.25
68,83,83,90,-10,9.75,2.25
69,87,81,90,-10,9.75,2.25
69,83,81,90,-10,9.75,2.25
69,82,81,90,-10,9.75,2.25
69,82,81,89,-10,9.75,2.25
69,82,81,89,-10,9.75,2.25
69,84,81,89,-10,9.75,2.25
68,84,79,89,-10,9.75,2.25
68,85,79,89,-10,9.75,2.25
69,85,86,88,-10,9.75,2.25
70,86,79,90,-10,9.75,2.25
69,82,83,90,-10,9.75,2.25
69,82,86,91,-10,9.75,2.25
69,82,85,91,-10,9.75,2.25
70,84,82,91,-10,9.75,2.25
68,83,80,90,-10,9.75,2.25
69,83,82,90,-10,9.75,2.25
68,89,80,90,-10,9.75,2.25
68,89,80,90,-10,9.75,2.25
70,82,80,88,-10,9.75,2.25
70,82,82,91,-10,9.75,2.25
68,82,85,91,-10,9.75,2.25
68,82,85,90,-10,9.75,2.25
68,85,81,90,-10,9.75,2.25
68,85,81,88,-10,9.75,2.25
68,82,81,91,-10,9.75,2.25
68,82,81,89,-10,9.75,2.25
68,92,83,89,-10,9.75,2.25
68,83,87,89,-10,9.75,2.25
69,83,85,89,-10,9.75,2.25
69,83,81,89,-10,9.75,2.25
70,83,83,88,-10,9.75,2.25
68,87,83,90,-10,9.75,2.25
68,85,79,90,-10,9.75,2.25
68,85,80,90,-10,9.75,2.25
68,86,81,90,-10,9.75,2.25
70,85,80,90,-10,9.75,2.25
68,85,86,90,-10,9.75,2.25
70,82,86,86,-10,9.75,2.25
70,82,86,87,-10,9.75,2.25
68,84,81,88,-10,9.75,2.25
71,84,81,86,-10,9.75,2.25
69,85,78,86,-10,9.75,2.25
71,85,78,87,-10,9.75,2.25
69,83,83,87,-10,9.75,2.25
69,83,82,89,-10,9.75,2.25
68,90,81,89,-10,9.75,2.25
68,90,81,88,-10,9.75,2.25
70,82,89,91,-10,9.75,2.25
70,90,82,91,-10,9.75,2.25
69,83,81,91,-10,9.75,2.25
70,83,82,91,-10,9.75,2.25
70,83,83,91,-10,9.75,2.25
68,84,81,91,-10,9.75,2.25
68,83,82,91,-10,9.75,2.25
70,89,81,90,-10,9.75,2.25
70,89,81,90,-10,9.75,2.25
70,89,82,87,-10,9.75,2.25
68,84,83,87,-10,9.75,2.25
70,82,84,87,-10,9.75,2.25
68,82,84,90,-10,9.75,2.25
70,82,83,91,-10,9.75,2.25
69,84,82,91,-10,9.75,2.25
68,87,83,90,-10,9.75,2.25
68,87,81,89,-10,9.75,2.25
68,87,79,89,-10,9.75,2.25
71,83,81,89,-10,9.75,2.25
71,83,81,89,-10,9.75,2.25
68,82,83,90,-10,9.75,2.25
71,83,79,90,-10,9.75,2.25
71,83,80,90,-10,9.75,2.25
70,84,88,91,-10,9.75,2.25
69,84,79,88,-10,9.75,2.25
71,83,79,89,-10,9.75,2.25
71,87,82,89,-10,9.75,2.25
69,87,86,89,-10,9.75,2.25
68,82,82,88,-10,9.75,2.25
68,82,81,90,-10,9.75,2.25
69,84,81,90,-10,9.75,2.25
69,88,81,87,-10,9.75,2.25
68,89,81,88,-10,9.75,2.25
67,83,82,88,-10,9.75,2.25
69,82,83,88,-10,9.75,2.25
69,82,81,88,-10,9.75,2.25
67,82,81,86,-10,9.75,2.25
71,88,81,87,-10,9.75,2.25
70,84,83,92,-10,9.75,2.25
71,82,82,92,-10,9.75,2.25
71,89,82,86,-10,9.75,2.25
68,81,82,87,-10,9.75,2.25
69,81,83,90,-10,9.75,2.25
67,82,83,90,-10,9.75,2.25
70,88,83,89,-10,9.75,2.25
68,82,84,92,-10,9.75,2.25
69,80,84,92,-10,9.75,2.25
71,90,84,92,-10,9.75,2.25
68,88,82,88,-10,9.75,2.25
67,91,83,88,-10,9.75,2.25
69,83,82,88,-10,9.75,2.25
68,83,82,88,-10,9.75,2.25
69,89,85,88,-10,9.75,2.25
68,89,85,87,-10,9.75,2.25
68,89,88,87,-10,9.75,2.25
68,89,88,87,-10,9.75,2.25
68,88,82,87,-10,9.75,2.25
69,83,80,87,-10,9.75,2.25
68,84,82,90,-10,9.75,2.25
68,82,82,90,-10,9.75,2.25
68,83,84,79,-7,9.75,3.75
68,78,80,81,-7,9.75,3.75
68,83,80,81,-7,9.75,3.75
68,84,82,81,-7,9.75,3.75
68,79,80,80,-7,9.75,3.75
65,79,79,80,-7,9.75,3.75
69,81,84,82,-7,9.75,3.75
64,81,79,79,-7,9.75,3.75
64,81,79,79,-7,9.75,3.75
68,81,83,80,-7,9.75,3.75
68,78,83,83,-7,9.75,3.75
68,83,80,83,-7,9.75,3.75
63,83,83,80,-7,9.75,3.75
68,88,80,80,-7,9.75,3.75
70,83,84,79,-7,8.25,3.75
70,83,84,88,-7,8.25,3.75
82,92,81,88,-7,8.25,3.75
71,92,81,80,-7,8.25,3.75
81,84,78,80,-7,8.25,3.75
81,84,78,78,-7,8.25,3.75
72,84,76,78,-7,8.25,3.75
71,82,76,75,-7,8.25,3.75
71,82,75,77,-7,8.25,3.75
73,80,80,76,-7,8.25,3.75
80,80,79,76,-7,8.25,3.75
78,82,80,75,-7,8.25,3.75
73,82,80,79,-7,8.25,3.75
75,82,81,79,-7,8.25,3.75
83,74,77,80,-7,6.75,3.75
82,76,75,81,-7,6.75,3.75
84,83,74,81,-7,6.75,3.75
82,76,74,79,-7,6.75,3.75
82,76,77,79,-7,6.75,3.75
79,76,81,81,-7,6.75,3.75
80,83,74,78,-7,6.75,3.75
80,83,77,77,-7,6.75,3.75
80,83,78,77,-7,6.75,3.75
81,82,78,81,-7,6.75,3.75
84,82,78,76,-7,6.75,3.75
84,82,77,82,-7,6.75,3.75
78,82,83,82,-7,6.75,3.75
81,78,76,81,-7,6.75,3.75
81,78,78,82,-7,6.75,3.75
69,73,80,76,-7,6.75,3.75
71,73,80,76,-7,6.75,3.75
73,67,80,76,-7,6.75,3.75
73,72,79,76,-7,6.75,3.75
72,67,74,85,-7,6.75,3.75
69,66,82,87,-7,6.75,3.75
70,66,73,87,-7,6.75,3.75
70,66,75,87,-7,6.75,3.75
71,66,77,87,-7,6.75,3.75
71,66,77,81,-7,6.75,3.75
69,66,83,80,-7,6.75,3.75
69,69,76,80,-7,6.75,3.75
71,69,75,80,-7,6.75,3.75
70,69,77,85,-7,6.75,3.75
81,79,78,75,-7,5.25,2.25
80,73,81,75,-7,5.25,2.25
76,73,77,72,-7,5.25,2.25
76,78,80,74,-7,5.25,2.25
79,86,77,74,-7,5.25,2.25
81,86,78,73,-7,5.25,2.25
82,78,77,73,-7,5.25,2.25
82,85,82,72,-7,5.25,2.25
81,77,82,72,-7,5.25,2.25
81,74,81,72,-7,5.25,2.25
81,73,82,74,-7,5.25,2.25
77,73,79,74,-7,5.25,2.25
77,73,80,75,-7,5.25,2.25
88,73,77,74,-7,5.25,2.25
88,73,76,74,-7,5.25,2.25
77,74,80,74,-7,5.25,2.25
85,75,84,79,-7,3.75,2.25
79,79,83,78,-7,3.75,2.25
81,72,73,76,-7,3.75,2.25
81,78,73,76,-7,3.75,2.25
81,75,73,78,-7,3.75,2.25
81,79,73,80,-7,3.75,2.25
79,79,73,76,-7,3.75,2.25
79,79,84,81,-7,3.75,2.25
80,79,84,89,-7,3.75,2.25
81,79,80,89,-7,3.75,2.25
82,75,83,82,-7,3.75,2.25
82,79,83,77,-7,3.75,2.25
81,79,73,77,-7,3.75,2.25
81,79,73,78,-7,3.75,2.25
81,78,74,76,-7,3.75,2.25
84,80,79,75,-7,2.25,2.25
84,79,82,86,-7,2.25,2.25
76,80,84,86,-7,2.25,2.25
76,79,86,81,-7,2.25,2.25
76,80,86,81,-7,2.25,2.25
79,80,82,80,-7,2.25,2.25
79,78,87,86,-7,2.25,2.25
81,78,85,84,-7,2.25,2.25
79,78,86,81,-7,2.25,2.25
79,79,82,81,-7,2.25,2.25
75,79,82,81,-7,2.25,2.25
75,79,82,75,-7,2.25,2.25
80,81,82,75,-7,2.25,2.25
81,81,87,86,-7,2.25,2.25
82,79,83,86,-7,2.25,2.25
76,80,85,86,-7,2.25,2.25
75,78,85,83,-7,2.25,3.75
79,78,87,75,-7,2.25,3.75
80,83,87,84,-7,2.25,3.75
80,83,87,84,-7,2.25,3.75
88,77,87,75,-7,2.25,3.75
88,87,85,75,-7,2.25,3.75
79,87,86,75,-7,2.25,3.75
79,87,82,75,-7,2.25,3.75
80,88,87,75,-7,2.25,3.75
82,88,87,74,-7,2.25,3.75
84,86,88,83,-7,2.25,3.75
81,86,82,83,-7,2.25,3.75
81,88,81,84,-7,2.25,3.75
83,86,83,84,-7,2.25,3.75
82,87,83,84,-7,2.25,3.75
78,77,88,84,-7,2.25,3.75
77,86,84,75,-7,2.25,3.75
86,86,86,75,-7,2.25,3.75
80,89,79,83,-7,0.75,3.75
84,88,79,83,-7,0.75,3.75
78,78,79,84,-7,0.75,3.75
83,78,74,85,-7,0.75,3.75
82,78,78,84,-7,0.75,3.75
79,85,78,84,-7,0.75,3.75
79,78,78,83,-7,0.75,3.75
83,79,79,85,-7,0.75,3.75
83,79,79,87,-7,0.75,3.75
83,89,79,87,-7,0.75,3.75
82,89,79,84,-7,0.75,3.75
89,84,79,84,-7,0.75,3.75
89,83,79,85,-7,0.75,3.75
84,89,79,85,-7,0.75,3.75
83,77,79,84,-7,0.75,3.75
75,81,91,76,-7,0.75,2.25
75,80,79,76,-7,0.75,2.25
83,80,79,74,-7,0.75,2.25
76,80,79,74,-7,0.75,2.25
76,80,89,76,-7,0.75,2.25
75,84,78,76,-7,0.75,2.25
83,79,77,76,-7,0.75,2.25
86,87,79,74,-7,0.75,2.25
79,87,79,74,-7,0.75,2.25
75,87,78,76,-7,0.75,2.25
81,85,80,76,-7,0.75,2.25
82,89,80,88,-7,0.75,2.25
80,80,80,75,-7,0.75,2.25
76,80,79,76,-7,0.75,2.25
74,86,80,76,-7,0.75,2.25
77,71,79,78,-7,2.25,2.25
71,71,79,77,-7,2.25,2.25
77,71,78,77,-7,2.25,2.25
79,69,78,78,-7,2.25,2.25
79,69,78,78,-7,2.25,2.25
79,71,79,78,-7,2.25,2.25
78,71,80,78,-7,2.25,2.25
79,71,74,78,-7,2.25,2.25
74,71,74,77,-7,2.25,2.25
77,71,79,77,-7,2.25,2.25
77,71,79,77,-7,2.25,2.25
86,79,79,78,-7,2.25,2.25
77,79,80,78,-7,2.25,2.25
82,78,80,77,-7,2.25,2.25
72,78,80,77,-7,2.25,2.25
78,78,73,78,-7,2.25,2.25
73,71,72,79,-7,2.25,2.25
83,71,81,76,-7,2.25,2.25
82,71,74,79,-7,2.25,2.25
80,72,79,77,-7,2.25,2.25
82,71,79,78,-7,2.25,2.25
80,71,79,79,-7,2.25,2.25
80,69,78,79,-7,2.25,2.25
84,71,78,77,-7,2.25,2.25
76,69,80,76,-7,2.25,2.25
76,80,80,77,-7,2.25,2.25
73,71,80,76,-7,2.25,2.25
73,71,76,79,-7,2.25,2.25
84,80,74,81,-7,2.25,2.25
72,68,82,80,-7,2.25,2.25
75,67,86,77,-7,2.25,2.25
75,67,86,77,-7,2.25,2.25
87,71,85,78,-7,2.25,2.25
79,80,83,76,-7,2.25,2.25
81,72,79,76,-7,2.25,2.25
75,67,76,76,-7,2.25,2.25
81,72,76,76,-7,2.25,2.25
79,78,79,79,-7,2.25,2.25
81,72,77,76,-7,2.25,2.25
82,67,77,76,-7,2.25,2.25
79,67,77,76,-7,2.25,2.25
74,65,82,78,-7,2.25,2.25
79,79,84,78,-7,2.25,2.25
73,71,86,76,-7,2.25,2.25
76,80,79,77,-7,2.25,2.25
